case,model,bucket_order,pair_order,offset_mode,matches,total_rows,exact,bit_matches,total_fields,first_mismatch,notes
ex286,prefix_capacity,asc,asc,zero,241,8192,0,29585,57344,row=1:pred=1:0:0:0:0:0:0:target=0:0:0:1:0:0:0,buckets=8; selectors=raw3:raw10:xor6_7; capacities=2:2:2:2:2:2:1
ex289,prefix_capacity,outside,asc_rot3,zero,932,65536,0,259060,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,desc,selsum,881,65536,0,260525,524288,row=2:pred=0:0:0:0:0:0:0:1:target=0:0:0:0:0:0:1:0,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,desc,selsum,881,65536,0,260525,524288,row=2:pred=0:0:0:0:0:0:0:1:target=0:0:0:0:0:0:1:0,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,desc,selsum,881,65536,0,260525,524288,row=2:pred=0:0:0:0:0:0:0:1:target=0:0:0:0:0:0:1:0,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,desc,selsum,881,65536,0,260525,524288,row=2:pred=0:0:0:0:0:0:0:1:target=0:0:0:0:0:0:1:0,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,outside,selsum,876,65536,0,260801,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,outside,selsum,876,65536,0,260801,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,outside,selsum,876,65536,0,260801,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,outside,selsum,876,65536,0,260801,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,asc_rot2,selbits,854,65536,0,257658,524288,row=1:pred=0:0:1:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,asc_rot2,selbits,854,65536,0,257658,524288,row=1:pred=0:0:1:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,asc_rot2,selbits,854,65536,0,257658,524288,row=1:pred=0:0:1:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,asc_rot2,selbits,854,65536,0,257658,524288,row=1:pred=0:0:1:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,asc,selsum,852,65536,0,261789,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,asc,selsum,852,65536,0,261789,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,asc,selsum,852,65536,0,261789,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,asc,selsum,852,65536,0,261789,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,outside,selbits,852,65536,0,257298,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,outside,selbits,852,65536,0,257298,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,outside,selbits,852,65536,0,257298,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,outside,selbits,852,65536,0,257298,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,asc_rot2,selxor,819,65536,0,258665,524288,row=1:pred=0:0:1:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,asc_rot2,selxor,819,65536,0,258665,524288,row=1:pred=0:0:1:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,asc_rot2,selxor,819,65536,0,258665,524288,row=1:pred=0:0:1:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,asc_rot2,selxor,819,65536,0,258665,524288,row=1:pred=0:0:1:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,outside,selxor,818,65536,0,256565,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,outside,selxor,818,65536,0,256565,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,outside,selxor,818,65536,0,256565,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,outside,selxor,818,65536,0,256565,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,desc_rot3,selxor,810,65536,0,257642,524288,row=1:pred=0:0:0:0:1:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,desc_rot3,selxor,810,65536,0,257642,524288,row=1:pred=0:0:0:0:1:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,desc_rot3,selxor,810,65536,0,257642,524288,row=1:pred=0:0:0:0:1:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,desc_rot3,selxor,810,65536,0,257642,524288,row=1:pred=0:0:0:0:1:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,asc_rot3,selxor,808,65536,0,256981,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,asc_rot3,selxor,808,65536,0,256981,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,asc_rot3,selxor,808,65536,0,256981,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,asc_rot3,selxor,808,65536,0,256981,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,center,selxor,802,65536,0,258893,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,center,selxor,802,65536,0,258893,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,center,selxor,802,65536,0,258893,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,center,selxor,802,65536,0,258893,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,desc,selbits,793,65536,0,261034,524288,row=2:pred=0:0:0:0:0:0:0:1:target=0:0:0:0:0:0:1:0,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,desc,selbits,793,65536,0,261034,524288,row=2:pred=0:0:0:0:0:0:0:1:target=0:0:0:0:0:0:1:0,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,desc,selbits,793,65536,0,261034,524288,row=2:pred=0:0:0:0:0:0:0:1:target=0:0:0:0:0:0:1:0,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,desc,selbits,793,65536,0,261034,524288,row=2:pred=0:0:0:0:0:0:0:1:target=0:0:0:0:0:0:1:0,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,asc_rot2,zero,783,65536,0,258550,524288,row=1:pred=0:0:1:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,asc_rot2,zero,783,65536,0,258550,524288,row=1:pred=0:0:1:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,asc_rot2,zero,783,65536,0,258550,524288,row=1:pred=0:0:1:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,asc_rot2,zero,783,65536,0,258550,524288,row=1:pred=0:0:1:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,center,zero,781,65536,0,257954,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,outside,zero,781,65536,0,257954,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,center,zero,781,65536,0,257954,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,outside,zero,781,65536,0,257954,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,center,zero,781,65536,0,257954,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,outside,zero,781,65536,0,257954,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,center,zero,781,65536,0,257954,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,outside,zero,781,65536,0,257954,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,asc_rot4,selbits,777,65536,0,259936,524288,row=1:pred=0:0:0:0:1:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,asc_rot4,selbits,777,65536,0,259936,524288,row=1:pred=0:0:0:0:1:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,asc_rot4,selbits,777,65536,0,259936,524288,row=1:pred=0:0:0:0:1:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,asc_rot4,selbits,777,65536,0,259936,524288,row=1:pred=0:0:0:0:1:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,desc_rot2,selbits,768,65536,0,259068,524288,row=1:pred=0:0:0:0:0:1:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,desc_rot2,selbits,768,65536,0,259068,524288,row=1:pred=0:0:0:0:0:1:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,desc_rot2,selbits,768,65536,0,259068,524288,row=1:pred=0:0:0:0:0:1:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,desc_rot2,selbits,768,65536,0,259068,524288,row=1:pred=0:0:0:0:0:1:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,desc_rot2,selxor,764,65536,0,258228,524288,row=1:pred=0:0:0:0:0:1:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,desc_rot2,selxor,764,65536,0,258228,524288,row=1:pred=0:0:0:0:0:1:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,desc_rot2,selxor,764,65536,0,258228,524288,row=1:pred=0:0:0:0:0:1:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,desc_rot2,selxor,764,65536,0,258228,524288,row=1:pred=0:0:0:0:0:1:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,desc_rot1,selsum,761,65536,0,257973,524288,row=1:pred=0:0:0:0:0:0:1:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,desc_rot1,selsum,761,65536,0,257973,524288,row=1:pred=0:0:0:0:0:0:1:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,desc_rot1,selsum,761,65536,0,257973,524288,row=1:pred=0:0:0:0:0:0:1:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,desc_rot1,selsum,761,65536,0,257973,524288,row=1:pred=0:0:0:0:0:0:1:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,desc_rot4,selxor,757,65536,0,257293,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,desc_rot4,selxor,757,65536,0,257293,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,desc_rot4,selxor,757,65536,0,257293,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,desc_rot4,selxor,757,65536,0,257293,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,asc,selxor,756,65536,0,260215,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,asc_rot1,selxor,756,65536,0,260215,524288,row=1:pred=0:1:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,asc,selxor,756,65536,0,260215,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,asc_rot1,selxor,756,65536,0,260215,524288,row=1:pred=0:1:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,asc,selxor,756,65536,0,260215,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,asc_rot1,selxor,756,65536,0,260215,524288,row=1:pred=0:1:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,asc,selxor,756,65536,0,260215,524288,row=1:pred=1:0:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,asc_rot1,selxor,756,65536,0,260215,524288,row=1:pred=0:1:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,asc_rot1,selbits,750,65536,0,256234,524288,row=1:pred=0:1:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,asc_rot1,selbits,750,65536,0,256234,524288,row=1:pred=0:1:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,asc_rot1,selbits,750,65536,0,256234,524288,row=1:pred=0:1:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,asc_rot1,selbits,750,65536,0,256234,524288,row=1:pred=0:1:0:0:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,desc_rot2,zero,749,65536,0,257386,524288,row=1:pred=0:0:0:0:0:1:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,desc_rot2,zero,749,65536,0,257386,524288,row=1:pred=0:0:0:0:0:1:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,desc_rot2,zero,749,65536,0,257386,524288,row=1:pred=0:0:0:0:0:1:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,desc_rot2,zero,749,65536,0,257386,524288,row=1:pred=0:0:0:0:0:1:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,desc_rot3,selbits,749,65536,0,256460,524288,row=1:pred=0:0:0:0:1:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,desc_rot3,selbits,749,65536,0,256460,524288,row=1:pred=0:0:0:0:1:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,desc_rot3,selbits,749,65536,0,256460,524288,row=1:pred=0:0:0:0:1:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,desc_rot3,selbits,749,65536,0,256460,524288,row=1:pred=0:0:0:0:1:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,center,selbits,746,65536,0,258696,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,center,selbits,746,65536,0,258696,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,center,selbits,746,65536,0,258696,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,center,selbits,746,65536,0,258696,524288,row=1:pred=0:0:0:1:0:0:0:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,desc_rot1,selbits,733,65536,0,261220,524288,row=1:pred=0:0:0:0:0:0:1:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,desc_rot1,selbits,733,65536,0,261220,524288,row=1:pred=0:0:0:0:0:0:1:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,center,desc_rot1,selbits,733,65536,0,261220,524288,row=1:pred=0:0:0:0:0:0:1:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,outside,desc_rot1,selbits,733,65536,0,261220,524288,row=1:pred=0:0:0:0:0:0:1:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,desc,selxor,733,65536,0,258581,524288,row=2:pred=0:0:0:0:0:0:0:1:target=0:0:0:0:0:0:1:0,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,asc,desc_rot1,selxor,733,65536,0,258581,524288,row=1:pred=0:0:0:0:0:0:1:0:target=0:0:0:0:0:0:0:1,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
ex289,prefix_capacity,desc,desc,selxor,733,65536,0,258581,524288,row=2:pred=0:0:0:0:0:0:0:1:target=0:0:0:0:0:0:1:0,buckets=8; selectors=xor10_11:xor6_7:raw15:raw14; capacities=2:2:2:2:2:2:2:2
