case,candidate_id,hypothesis,function_guess,variant,method_signature,verilog_path,aig_path,metadata_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,ratio_to_reference,within_1p5_reference,beats_reference,classification,selection_reason,source_kind,source_csv,source_run,source_verilog_path,source_aig_path,source_evaluate_log,aig_sha256,verilog_sha256,notes
ex214,ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_runs_fix,bf16_reciprocal_square,reciprocal_square,legacy_default_expr_exception_case_bits_13_runs_fix,bf16_reciprocal_square,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/verilog/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_runs_fix.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/aigs/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_runs_fix.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/metadata/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_runs_fix.json,1,1,OK,338,11,3718,2424,1.533828,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/candidates.csv,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/verilog/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_runs_fix.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/aigs/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_runs_fix.aig,,83191064c51d015e728a6cdef528b4094a201971ad5179d701e514904f25393a,3e7c37d66c25b297e6717ad43b3052479117ca44e11c0924b61695978be1280d,semantic model exact over 65536 inputs; legacy bf16_verilog_search default_expr_exception_case; exceptions=48896; default=zero; matches=16640; selected bit overrides bits=13 bit_hi_bits=runs bit_items=54
ex214,ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_bh1_caseattrs,bf16_reciprocal_square,,same default/exception base with low-delay hi1 selected-bit13 table,ex214|round95_power_tight_bf16|bf16_reciprocal_square|legacy_default_expr_exception_case_bits_13_bh1_caseattrs|source_level_field_or_selected_bit_recut|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/verilog/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_bh1_caseattrs.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/aigs/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_bh1_caseattrs.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/metadata/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_bh1_caseattrs.json,1,1,OK,340,11,3740,2424,1.542904,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_gt15_bf16_unknown_round95_20260614_0627/agent_shards/sub-bf16-power-tight-r95/candidates.csv,frontend_gt15_bf16_unknown_round95_20260614_0627,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/verilog/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_bh1_caseattrs.v,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/official_eval/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_bh1_caseattrs/ex214.aig,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/logs/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_bh1_caseattrs.evaluate.py.log,3cbd47d245d74ac6126e918ee7e91ae7e8c6b1f8c6353c42bd30898d2aeb2d56,d8c170ea579782945b642be877fb7241044ef3b441d9811cc74d51f21c13ccd2,semantic model exact over 65536 inputs; legacy bf16_verilog_search default_expr_exception_case; exceptions=48896; default=zero; matches=16640; selected bit overrides bits=13 bit_hi_bits=1 bit_items=98; source case attributes parallel_case full_case; official evaluate.py OK; synth_aig=student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/aigs/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_bh1_caseattrs.aig; yosys_log=student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/logs/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_bh1_caseattrs.yosys.log; runtime_sec=18.789
ex214,ex214_bf16_reciprocal_square_legacy_default_expr_exception_case,bf16_reciprocal_square,reciprocal_square,legacy_default_expr_exception_case,bf16_reciprocal_square,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/verilog/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/aigs/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/metadata/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case.json,1,1,OK,318,12,3816,2424,1.574257,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/candidates.csv,ex210_ex214_frontend_bf16_semantic_20260606_1315,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/verilog/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case.v,student/work/ex210_ex214_frontend_bf16_semantic_20260606_1315/ex214/aigs/ex214_bf16_reciprocal_square_legacy_default_expr_exception_case.aig,,f3e6d2e6fd9ece86d83380c1127e01ab76e9da7ad88bc84fe6fb7df73bbfd963,1ce143a3e23282dbf25928fba5fcdc2c794c02b30b643d9380a3244db168b712,semantic model exact over 65536 inputs; legacy bf16_verilog_search default_expr_exception_case; exceptions=48896; default=zero; matches=16640
ex214,ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_15_cmp_caseattrs,bf16_reciprocal_square,,default/exception base with paired bit13 plus constant-sign comparator extraction,ex214|round95_power_tight_bf16|bf16_reciprocal_square|legacy_default_expr_exception_case_bits_13_15_cmp_caseattrs|source_level_field_or_selected_bit_recut|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/verilog/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_15_cmp_caseattrs.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/aigs/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_15_cmp_caseattrs.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex214/metadata/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_15_cmp_caseattrs.json,1,1,OK,334,12,4008,2424,1.653465,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_gt15_bf16_unknown_round95_20260614_0627/agent_shards/sub-bf16-power-tight-r95/candidates.csv,frontend_gt15_bf16_unknown_round95_20260614_0627,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/verilog/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_15_cmp_caseattrs.v,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/official_eval/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_15_cmp_caseattrs/ex214.aig,student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/logs/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_15_cmp_caseattrs.evaluate.py.log,f74af1eab98b14674c14018fc6485c452c1c422361e884e3dd6908e86b9ff50f,e20340a9eb1e925c7bb6f0a52e42ef30dcc2024658cbd26fe0b4bdd3897be934,semantic model exact over 65536 inputs; legacy bf16_verilog_search default_expr_exception_case; exceptions=48896; default=zero; matches=16640; selected bit overrides bits=13_15 bit_hi_bits=cmp bit_items=36; source case attributes parallel_case full_case; official evaluate.py OK; synth_aig=student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/aigs/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_15_cmp_caseattrs.aig; yosys_log=student/work/frontend_gt15_bf16_unknown_round95_20260614_0627/sub-bf16-power-tight-r95/ex214/logs/ex214_r95_bf16_reciprocal_square_legacy_default_expr_exception_case_bits_13_15_cmp_caseattrs.yosys.log; runtime_sec=17.675
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3_bits_9_bh1_fix2,bf16_reciprocal_sqrt,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/metadata/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2.json,1,1,OK,390,12,4680,3150,1.485714,1,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex215_ex219_frontend_bf16_semantic_20260606_1447/results/best.csv,ex215_ex219_frontend_bf16_semantic_20260606_1447,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3_bits_9_bh1_fix2.aig,,72a8e1dc355b67b52b71117b955dc43e30ea8fd92ed4f2516e63e1beeac59305,31756c13e65d7aa4353d4e11985b1a5b3bacbbdcac62648948a1bf18e4336727,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348; generic selected bit overrides bits=9 bit_hi_bits=1 bit_items=147
ex215,ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3,bf16_reciprocal_sqrt,reciprocal_sqrt,delta_pair_mode_hilo3,bf16_reciprocal_sqrt,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/metadata/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3.json,1,1,OK,379,13,4927,3150,1.564127,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex215_ex219_frontend_bf16_semantic_20260606_1447/results/candidates.csv,ex215_ex219_frontend_bf16_semantic_20260606_1447,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_delta_pair_mode_hilo3.aig,,1618256e85a512d3d86c8944e8983c92f0c4e883661f2722d2273abbda5b7316,bf189abb52e84d390b7c0063cd0396026801025c18253714a356ff644799a368,semantic model exact over 65536 inputs; delta pair base_policy=mode delta_mode=hilo3 items=29348
ex215,ex215_bf16_reciprocal_sqrt_legacy_sign_pair_case,bf16_reciprocal_sqrt,reciprocal_sqrt,legacy_sign_pair_case,bf16_reciprocal_sqrt,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/verilog/ex215_bf16_reciprocal_sqrt_legacy_sign_pair_case.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/aigs/ex215_bf16_reciprocal_sqrt_legacy_sign_pair_case.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/metadata/ex215_bf16_reciprocal_sqrt_legacy_sign_pair_case.json,1,1,OK,385,13,5005,3150,1.588889,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex215_ex219_frontend_bf16_semantic_20260606_1447/results/candidates.csv,ex215_ex219_frontend_bf16_semantic_20260606_1447,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_legacy_sign_pair_case.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_legacy_sign_pair_case.aig,,ff4e8b174be6bbfd80a616f950d1dfade56951e6e845e9c4aaef9add3081b2ba,97c859333f99d9323bfc0e1f5376dd2274ed3cb568e7d895376b1d4e4e952584,semantic model exact over 65536 inputs; legacy bf16_verilog_search sign_pair_case; 32768
ex215,ex215_r94_bf16_reciprocal_sqrt_delta_pair_mode_hilo4_bits_9_bh1,bf16_reciprocal_sqrt,,hi4 delta-pair regrouping with selected bit9 repair,ex215|round94_frontend_structural_bf16|bf16_reciprocal_sqrt|delta_pair_mode_hilo4_bits_9_bh1|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/verilog/ex215_r94_bf16_reciprocal_sqrt_delta_pair_mode_hilo4_bits_9_bh1.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/aigs/ex215_r94_bf16_reciprocal_sqrt_delta_pair_mode_hilo4_bits_9_bh1.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/metadata/ex215_r94_bf16_reciprocal_sqrt_delta_pair_mode_hilo4_bits_9_bh1.json,1,1,OK,392,13,5096,3150,1.617778,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/best.csv,frontend_bf16_unknown_struct_round94_20260614_0552,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex215/verilog/ex215_r94_bf16_reciprocal_sqrt_delta_pair_mode_hilo4_bits_9_bh1.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex215/official_eval/ex215_r94_bf16_reciprocal_sqrt_delta_pair_mode_hilo4_bits_9_bh1/ex215.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex215/logs/ex215_r94_bf16_reciprocal_sqrt_delta_pair_mode_hilo4_bits_9_bh1.evaluate.py.log,c055b5e1b99de93470a8da7b7cb0d1b8d658e27d73a29227a2cfbb99e927d08e,278d55d049c567c66ea30d601e6924750e881165b3a76f90191854f8abb048a8,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex215/aigs/ex215_r94_bf16_reciprocal_sqrt_delta_pair_mode_hilo4_bits_9_bh1.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex215/logs/ex215_r94_bf16_reciprocal_sqrt_delta_pair_mode_hilo4_bits_9_bh1.yosys.log
ex215,ex215_bf16_reciprocal_sqrt_aggr_semantic_exp_delta_fields,bf16_reciprocal_sqrt,reciprocal_sqrt,aggr_semantic_exp_delta_fields,bf16_reciprocal_sqrt,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/verilog/ex215_bf16_reciprocal_sqrt_aggr_semantic_exp_delta_fields.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/aigs/ex215_bf16_reciprocal_sqrt_aggr_semantic_exp_delta_fields.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/metadata/ex215_bf16_reciprocal_sqrt_aggr_semantic_exp_delta_fields.json,1,1,OK,401,13,5213,3150,1.654921,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex215_ex219_frontend_bf16_semantic_20260606_1447/results/candidates.csv,ex215_ex219_frontend_bf16_semantic_20260606_1447,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/verilog/ex215_bf16_reciprocal_sqrt_aggr_semantic_exp_delta_fields.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex215/aigs/ex215_bf16_reciprocal_sqrt_aggr_semantic_exp_delta_fields.aig,,1234b7c42cab1c9d3ab99827b8daf7d472e5f8d60eb86c4dc7caf62179ce73d6,15ec2ddd292baf76e7475d4409510a11059c7845905da945102b7f01540d1c69,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=base=arith_recip_sqrt; positive_entries=32768; normal_entries=32512; special_entries=256; relation=nan; negative_exceptions=128; semantic model exact over 65536 inputs
ex215,ex215_r94_bf16_reciprocal_sqrt_arith_semantic_fields,bf16_reciprocal_sqrt,,direct reciprocal-sqrt semantic exponent/mantissa fields,ex215|round94_frontend_structural_bf16|bf16_reciprocal_sqrt|arith_semantic_fields|shared_shell_or_grouped_output|yosys_aigmap_then_official_evaluate|abc_read_truth_xf,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/verilog/ex215_r94_bf16_reciprocal_sqrt_arith_semantic_fields.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/aigs/ex215_r94_bf16_reciprocal_sqrt_arith_semantic_fields.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex215/metadata/ex215_r94_bf16_reciprocal_sqrt_arith_semantic_fields.json,1,1,OK,408,13,5304,3150,1.683810,0,0,frontend_verified,backend_start_diverse_noncurrent,frontend_campaign_shard,student/frontend_campaigns/campaigns/frontend_bf16_unknown_struct_round94_20260614_0552/agent_shards/sub-bf16-recip-power-r94/candidates.csv,frontend_bf16_unknown_struct_round94_20260614_0552,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex215/verilog/ex215_r94_bf16_reciprocal_sqrt_arith_semantic_fields.v,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex215/official_eval/ex215_r94_bf16_reciprocal_sqrt_arith_semantic_fields/ex215.aig,student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex215/logs/ex215_r94_bf16_reciprocal_sqrt_arith_semantic_fields.evaluate.py.log,bd6e781d2054c7be60834af8226b5dd2fe22279654a35055054467cbe0fb961a,f1395f93d9d37c77849797d62299bc6f0cf42508dee5ccfd2d09ed7d4ed1e71b,semantic model exact over 65536 inputs; official evaluate.py OK; collected from existing log; synth_aig=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex215/aigs/ex215_r94_bf16_reciprocal_sqrt_arith_semantic_fields.aig; yosys_log=student/work/frontend_bf16_unknown_struct_round94_20260614_0552/sub-bf16-recip-power-r94/ex215/logs/ex215_r94_bf16_reciprocal_sqrt_arith_semantic_fields.yosys.log
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13,bf16_cube,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/metadata/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13.json,1,1,OK,444,13,5772,3357,1.719392,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex200_ex219_current/results/best.csv,ex215_ex219_frontend_bf16_deep2_20260606_1726,student/seeds/bf16/ex200_ex219_current/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13.v,student/seeds/bf16/ex200_ex219_current/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_cube_bit14_boundary_caseattrs_fix13.aig,,1cc1da9fea4da4b6a8b650b251379d4d89be20c045ee0d58c7da1a1328c6adbd,76ee18be8ce6a0e76a8b752dd6abd1988ab2dec9af749cf9798cad82e302ef1d,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; manual cube bit14 boundary exp>=128 or exp127 mant>=34; source case attributes parallel_case full_case
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_14_cmp_fix5_manual_sign_non_nan_fix10,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_bits_14_cmp_fix5_manual_sign_non_nan_fix10,bf16_cube,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_14_cmp_fix5_manual_sign_non_nan_fix10.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_14_cmp_fix5_manual_sign_non_nan_fix10.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/metadata/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_14_cmp_fix5_manual_sign_non_nan_fix10.json,1,1,OK,420,14,5880,3357,1.751564,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/results/best.csv,ex216_ex218_ex219_frontend_bf16_deep_20260606_1600,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_14_cmp_fix5_manual_sign_non_nan_fix10.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_bits_14_cmp_fix5_manual_sign_non_nan_fix10.aig,,d4200dbc0bfb7130ef6d0383547ccd9812d93fe9883b398c53815c3c11bab445,4599f28e170d7bac678f000785b29abc21ba697385d66a7e798d12d015a2dee2,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; generic selected bit overrides bits=14 bit_hi_bits=cmp bit_items=18; manual sign bit override sign && !is_nan
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_fix7,bf16_cube,cube,aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_fix7,bf16_cube,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_fix7.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_fix7.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/metadata/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_fix7.json,1,1,OK,435,14,6090,3357,1.814120,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/results/candidates.csv,ex216_ex218_ex219_frontend_bf16_deep_20260606_1600,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_fix7.v,student/work/ex216_ex218_ex219_frontend_bf16_deep_20260606_1600/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields_manual_sign_non_nan_fix7.aig,,9ce1dec78e77e8dfd0feeae94f0ebe4ec77cd0463af0edc38d2782eb9f1db36c,c5320171dde020e871bb8c1d8016ab89c6abffe6d0aea075c26fbde5322840e3,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs; manual sign bit override sign && !is_nan
ex216,ex216_bf16_cube_aggr_semantic_positive_symmetry_fields,bf16_cube,cube,aggr_semantic_positive_symmetry_fields,bf16_cube,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields.v,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields.aig,student/new_seeds/bf16/ex200_ex219_backend_candidates_20260614_2011/ex216/metadata/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields.json,1,1,OK,437,14,6118,3357,1.822461,0,0,frontend_verified,backend_start_diverse_noncurrent,student_runs,student/runs/bf16/ex215_ex219_frontend_bf16_semantic_20260606_1447/results/best.csv,ex215_ex219_frontend_bf16_semantic_20260606_1447,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex216/verilog/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields.v,student/work/ex215_ex219_frontend_bf16_semantic_20260606_1447/ex216/aigs/ex216_bf16_cube_aggr_semantic_positive_symmetry_fields.aig,,40c32f7568739509712b2362298feefda803d1a684e012d0349b344aa72b5488,f87270309792b9408e8f1a1473227b0518e08e9654ace6d91f44fbc5d9b1d6db,semantic model exact over 65536 inputs; aggressive semantic BF16 RTL; items=positive_entries=32768; relation=sign_flip_pos; negative_exceptions=127; semantic model exact over 65536 inputs
