case,model,input_order,output_order,layer,layer_size,matches,match_ratio,param,mean_cyclic_distance,max_cyclic_distance
ex286,reverse,rev_brgc_index,rev_value,13,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_brgc_index,reverse_gray_then_reverse,0,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_brgc_index,reverse_gray_then_reverse,1,13,0,0.000000,reverse,4.461538,6
ex286,reverse,rev_brgc_index,reverse_gray_then_reverse,2,78,1,0.012821,reverse,19.833333,39
ex286,reverse,rev_brgc_index,reverse_gray_then_reverse,3,286,1,0.003497,reverse,68.695804,143
ex286,reverse,rev_brgc_index,reverse_gray_then_reverse,4,715,0,0.000000,reverse,177.563636,357
ex286,reverse,rev_brgc_index,reverse_gray_then_reverse,5,1287,0,0.000000,reverse,307.277389,642
ex286,reverse,rev_brgc_index,reverse_gray_then_reverse,6,1716,2,0.001166,reverse,423.864219,858
ex286,reverse,rev_brgc_index,reverse_gray_then_reverse,7,1716,0,0.000000,reverse,426.363636,857
ex286,reverse,rev_brgc_index,reverse_gray_then_reverse,8,1287,3,0.002331,reverse,313.906760,643
ex286,reverse,rev_brgc_index,reverse_gray_then_reverse,9,715,1,0.001399,reverse,178.717483,357
ex286,reverse,rev_brgc_index,reverse_gray_then_reverse,10,286,0,0.000000,reverse,77.055944,142
ex286,reverse,rev_brgc_index,reverse_gray_then_reverse,11,78,2,0.025641,reverse,20.589744,39
ex286,reverse,rev_brgc_index,reverse_gray_then_reverse,12,13,1,0.076923,reverse,3.076923,6
ex286,reverse,rev_brgc_index,reverse_gray_then_reverse,13,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_brgc_index,value,0,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_brgc_index,value,1,13,0,0.000000,reverse,4.538462,6
ex286,reverse,rev_brgc_index,value,2,78,0,0.000000,reverse,18.871795,39
ex286,reverse,rev_brgc_index,value,3,286,2,0.006993,reverse,68.328671,141
ex286,reverse,rev_brgc_index,value,4,715,0,0.000000,reverse,182.949650,357
ex286,reverse,rev_brgc_index,value,5,1287,1,0.000777,reverse,324.395493,643
ex286,reverse,rev_brgc_index,value,6,1716,1,0.000583,reverse,440.618298,856
ex286,reverse,rev_brgc_index,value,7,1716,2,0.001166,reverse,428.425408,857
ex286,reverse,rev_brgc_index,value,8,1287,3,0.002331,reverse,310.421134,643
ex286,reverse,rev_brgc_index,value,9,715,3,0.004196,reverse,172.379021,357
ex286,reverse,rev_brgc_index,value,10,286,1,0.003497,reverse,69.489510,143
ex286,reverse,rev_brgc_index,value,11,78,1,0.012821,reverse,17.025641,39
ex286,reverse,rev_brgc_index,value,12,13,0,0.000000,reverse,2.846154,6
ex286,reverse,rev_brgc_index,value,13,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_gray_value,brgc_index,0,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_gray_value,brgc_index,1,13,0,0.000000,reverse,4.538462,6
ex286,reverse,rev_gray_value,brgc_index,2,78,2,0.025641,reverse,18.243590,38
ex286,reverse,rev_gray_value,brgc_index,3,286,0,0.000000,reverse,68.594406,143
ex286,reverse,rev_gray_value,brgc_index,4,715,2,0.002797,reverse,173.704895,357
ex286,reverse,rev_gray_value,brgc_index,5,1287,1,0.000777,reverse,315.745144,643
ex286,reverse,rev_gray_value,brgc_index,6,1716,2,0.001166,reverse,436.809441,858
ex286,reverse,rev_gray_value,brgc_index,7,1716,2,0.001166,reverse,422.138695,857
ex286,reverse,rev_gray_value,brgc_index,8,1287,1,0.000777,reverse,306.612277,641
ex286,reverse,rev_gray_value,brgc_index,9,715,0,0.000000,reverse,157.802797,357
ex286,reverse,rev_gray_value,brgc_index,10,286,2,0.006993,reverse,61.286713,142
ex286,reverse,rev_gray_value,brgc_index,11,78,3,0.038462,reverse,16.602564,36
ex286,reverse,rev_gray_value,brgc_index,12,13,1,0.076923,reverse,3.307692,6
ex286,reverse,rev_gray_value,brgc_index,13,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_gray_value,gray_then_reverse,0,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_gray_value,gray_then_reverse,1,13,0,0.000000,reverse,3.076923,6
ex286,reverse,rev_gray_value,gray_then_reverse,2,78,1,0.012821,reverse,17.307692,39
ex286,reverse,rev_gray_value,gray_then_reverse,3,286,0,0.000000,reverse,73.090909,143
ex286,reverse,rev_gray_value,gray_then_reverse,4,715,1,0.001399,reverse,185.099301,357
ex286,reverse,rev_gray_value,gray_then_reverse,5,1287,1,0.000777,reverse,325.576535,643
ex286,reverse,rev_gray_value,gray_then_reverse,6,1716,0,0.000000,reverse,431.619464,858
ex286,reverse,rev_gray_value,gray_then_reverse,7,1716,0,0.000000,reverse,427.015152,857
ex286,reverse,rev_gray_value,gray_then_reverse,8,1287,1,0.000777,reverse,314.030303,643
ex286,reverse,rev_gray_value,gray_then_reverse,9,715,2,0.002797,reverse,179.455944,357
ex286,reverse,rev_gray_value,gray_then_reverse,10,286,1,0.003497,reverse,77.692308,143
ex286,reverse,rev_gray_value,gray_then_reverse,11,78,0,0.000000,reverse,18.987179,39
ex286,reverse,rev_gray_value,gray_then_reverse,12,13,3,0.230769,reverse,3.000000,5
ex286,reverse,rev_gray_value,gray_then_reverse,13,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_gray_value,gray_value,0,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_gray_value,gray_value,1,13,0,0.000000,reverse,4.538462,6
ex286,reverse,rev_gray_value,gray_value,2,78,1,0.012821,reverse,19.205128,38
ex286,reverse,rev_gray_value,gray_value,3,286,1,0.003497,reverse,68.181818,143
ex286,reverse,rev_gray_value,gray_value,4,715,2,0.002797,reverse,173.567832,357
ex286,reverse,rev_gray_value,gray_value,5,1287,1,0.000777,reverse,308.988345,643
ex286,reverse,rev_gray_value,gray_value,6,1716,3,0.001748,reverse,427.864802,858
ex286,reverse,rev_gray_value,gray_value,7,1716,0,0.000000,reverse,429.523893,857
ex286,reverse,rev_gray_value,gray_value,8,1287,1,0.000777,reverse,323.159285,643
ex286,reverse,rev_gray_value,gray_value,9,715,1,0.001399,reverse,177.041958,357
ex286,reverse,rev_gray_value,gray_value,10,286,1,0.003497,reverse,69.195804,143
ex286,reverse,rev_gray_value,gray_value,11,78,0,0.000000,reverse,18.282051,39
ex286,reverse,rev_gray_value,gray_value,12,13,1,0.076923,reverse,2.538462,6
ex286,reverse,rev_gray_value,gray_value,13,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_gray_value,rev_brgc_index,0,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_gray_value,rev_brgc_index,1,13,1,0.076923,reverse,3.000000,6
ex286,reverse,rev_gray_value,rev_brgc_index,2,78,2,0.025641,reverse,15.410256,39
ex286,reverse,rev_gray_value,rev_brgc_index,3,286,1,0.003497,reverse,63.115385,141
ex286,reverse,rev_gray_value,rev_brgc_index,4,715,1,0.001399,reverse,170.233566,357
ex286,reverse,rev_gray_value,rev_brgc_index,5,1287,2,0.001554,reverse,313.726496,643
ex286,reverse,rev_gray_value,rev_brgc_index,6,1716,1,0.000583,reverse,419.081002,858
ex286,reverse,rev_gray_value,rev_brgc_index,7,1716,0,0.000000,reverse,416.667249,858
ex286,reverse,rev_gray_value,rev_brgc_index,8,1287,0,0.000000,reverse,309.764569,641
ex286,reverse,rev_gray_value,rev_brgc_index,9,715,0,0.000000,reverse,163.809790,356
ex286,reverse,rev_gray_value,rev_brgc_index,10,286,2,0.006993,reverse,60.538462,143
ex286,reverse,rev_gray_value,rev_brgc_index,11,78,4,0.051282,reverse,15.153846,39
ex286,reverse,rev_gray_value,rev_brgc_index,12,13,2,0.153846,reverse,2.384615,5
ex286,reverse,rev_gray_value,rev_brgc_index,13,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_gray_value,rev_gray_value,0,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_gray_value,rev_gray_value,1,13,1,0.076923,reverse,3.000000,6
ex286,reverse,rev_gray_value,rev_gray_value,2,78,2,0.025641,reverse,15.756410,38
ex286,reverse,rev_gray_value,rev_gray_value,3,286,0,0.000000,reverse,62.699301,142
ex286,reverse,rev_gray_value,rev_gray_value,4,715,2,0.002797,reverse,169.608392,357
ex286,reverse,rev_gray_value,rev_gray_value,5,1287,2,0.001554,reverse,311.163170,643
ex286,reverse,rev_gray_value,rev_gray_value,6,1716,2,0.001166,reverse,419.016317,856
ex286,reverse,rev_gray_value,rev_gray_value,7,1716,1,0.000583,reverse,415.618881,857
ex286,reverse,rev_gray_value,rev_gray_value,8,1287,0,0.000000,reverse,329.388500,643
ex286,reverse,rev_gray_value,rev_gray_value,9,715,2,0.002797,reverse,189.075524,356
ex286,reverse,rev_gray_value,rev_gray_value,10,286,3,0.010490,reverse,75.580420,142
ex286,reverse,rev_gray_value,rev_gray_value,11,78,0,0.000000,reverse,18.320513,39
ex286,reverse,rev_gray_value,rev_gray_value,12,13,1,0.076923,reverse,3.153846,6
ex286,reverse,rev_gray_value,rev_gray_value,13,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_gray_value,rev_value,0,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_gray_value,rev_value,1,13,1,0.076923,reverse,3.000000,6
ex286,reverse,rev_gray_value,rev_value,2,78,0,0.000000,reverse,16.192308,39
ex286,reverse,rev_gray_value,rev_value,3,286,0,0.000000,reverse,62.409091,143
ex286,reverse,rev_gray_value,rev_value,4,715,3,0.004196,reverse,169.952448,357
ex286,reverse,rev_gray_value,rev_value,5,1287,4,0.003108,reverse,315.814297,642
ex286,reverse,rev_gray_value,rev_value,6,1716,1,0.000583,reverse,421.285548,857
ex286,reverse,rev_gray_value,rev_value,7,1716,1,0.000583,reverse,401.412587,858
ex286,reverse,rev_gray_value,rev_value,8,1287,4,0.003108,reverse,300.692308,643
ex286,reverse,rev_gray_value,rev_value,9,715,1,0.001399,reverse,176.832168,357
ex286,reverse,rev_gray_value,rev_value,10,286,0,0.000000,reverse,71.531469,142
ex286,reverse,rev_gray_value,rev_value,11,78,0,0.000000,reverse,17.192308,38
ex286,reverse,rev_gray_value,rev_value,12,13,3,0.230769,reverse,1.923077,6
ex286,reverse,rev_gray_value,rev_value,13,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_gray_value,reverse_gray_then_reverse,0,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_gray_value,reverse_gray_then_reverse,1,13,0,0.000000,reverse,4.461538,6
ex286,reverse,rev_gray_value,reverse_gray_then_reverse,2,78,1,0.012821,reverse,20.038462,38
ex286,reverse,rev_gray_value,reverse_gray_then_reverse,3,286,1,0.003497,reverse,68.367133,143
ex286,reverse,rev_gray_value,reverse_gray_then_reverse,4,715,1,0.001399,reverse,176.841958,357
ex286,reverse,rev_gray_value,reverse_gray_then_reverse,5,1287,0,0.000000,reverse,310.296037,643
ex286,reverse,rev_gray_value,reverse_gray_then_reverse,6,1716,1,0.000583,reverse,416.526224,858
ex286,reverse,rev_gray_value,reverse_gray_then_reverse,7,1716,2,0.001166,reverse,422.559441,858
ex286,reverse,rev_gray_value,reverse_gray_then_reverse,8,1287,1,0.000777,reverse,313.984460,643
ex286,reverse,rev_gray_value,reverse_gray_then_reverse,9,715,0,0.000000,reverse,176.658741,357
ex286,reverse,rev_gray_value,reverse_gray_then_reverse,10,286,0,0.000000,reverse,76.559441,143
ex286,reverse,rev_gray_value,reverse_gray_then_reverse,11,78,0,0.000000,reverse,18.051282,39
ex286,reverse,rev_gray_value,reverse_gray_then_reverse,12,13,3,0.230769,reverse,1.923077,6
ex286,reverse,rev_gray_value,reverse_gray_then_reverse,13,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_gray_value,value,0,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_gray_value,value,1,13,0,0.000000,reverse,4.538462,6
ex286,reverse,rev_gray_value,value,2,78,0,0.000000,reverse,19.102564,39
ex286,reverse,rev_gray_value,value,3,286,2,0.006993,reverse,68.293706,143
ex286,reverse,rev_gray_value,value,4,715,0,0.000000,reverse,178.061538,357
ex286,reverse,rev_gray_value,value,5,1287,3,0.002331,reverse,315.934732,643
ex286,reverse,rev_gray_value,value,6,1716,2,0.001166,reverse,434.867716,858
ex286,reverse,rev_gray_value,value,7,1716,2,0.001166,reverse,419.339161,857
ex286,reverse,rev_gray_value,value,8,1287,0,0.000000,reverse,318.374514,643
ex286,reverse,rev_gray_value,value,9,715,2,0.002797,reverse,179.889510,357
ex286,reverse,rev_gray_value,value,10,286,1,0.003497,reverse,72.349650,142
ex286,reverse,rev_gray_value,value,11,78,1,0.012821,reverse,17.358974,39
ex286,reverse,rev_gray_value,value,12,13,2,0.153846,reverse,3.076923,5
ex286,reverse,rev_gray_value,value,13,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_value,brgc_index,0,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_value,brgc_index,1,13,0,0.000000,reverse,4.538462,6
ex286,reverse,rev_value,brgc_index,2,78,0,0.000000,reverse,18.115385,37
ex286,reverse,rev_value,brgc_index,3,286,1,0.003497,reverse,70.328671,143
ex286,reverse,rev_value,brgc_index,4,715,0,0.000000,reverse,176.138462,357
ex286,reverse,rev_value,brgc_index,5,1287,1,0.000777,reverse,311.958819,643
ex286,reverse,rev_value,brgc_index,6,1716,0,0.000000,reverse,424.319930,858
ex286,reverse,rev_value,brgc_index,7,1716,2,0.001166,reverse,398.059441,857
ex286,reverse,rev_value,brgc_index,8,1287,0,0.000000,reverse,296.161616,643
ex286,reverse,rev_value,brgc_index,9,715,0,0.000000,reverse,161.039161,356
ex286,reverse,rev_value,brgc_index,10,286,0,0.000000,reverse,66.496503,142
ex286,reverse,rev_value,brgc_index,11,78,0,0.000000,reverse,19.448718,39
ex286,reverse,rev_value,brgc_index,12,13,2,0.153846,reverse,3.461538,6
ex286,reverse,rev_value,brgc_index,13,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_value,gray_then_reverse,0,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_value,gray_then_reverse,1,13,0,0.000000,reverse,3.076923,6
ex286,reverse,rev_value,gray_then_reverse,2,78,0,0.000000,reverse,16.897436,39
ex286,reverse,rev_value,gray_then_reverse,3,286,0,0.000000,reverse,72.832168,143
ex286,reverse,rev_value,gray_then_reverse,4,715,0,0.000000,reverse,187.469930,357
ex286,reverse,rev_value,gray_then_reverse,5,1287,2,0.001554,reverse,333.109557,643
ex286,reverse,rev_value,gray_then_reverse,6,1716,1,0.000583,reverse,442.016900,858
ex286,reverse,rev_value,gray_then_reverse,7,1716,0,0.000000,reverse,434.445221,857
ex286,reverse,rev_value,gray_then_reverse,8,1287,3,0.002331,reverse,320.160839,643
ex286,reverse,rev_value,gray_then_reverse,9,715,1,0.001399,reverse,163.374825,357
ex286,reverse,rev_value,gray_then_reverse,10,286,1,0.003497,reverse,58.552448,143
ex286,reverse,rev_value,gray_then_reverse,11,78,4,0.051282,reverse,14.115385,38
ex286,reverse,rev_value,gray_then_reverse,12,13,5,0.384615,reverse,1.615385,6
ex286,reverse,rev_value,gray_then_reverse,13,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_value,gray_value,0,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_value,gray_value,1,13,0,0.000000,reverse,4.538462,6
ex286,reverse,rev_value,gray_value,2,78,0,0.000000,reverse,18.948718,37
ex286,reverse,rev_value,gray_value,3,286,2,0.006993,reverse,69.902098,143
ex286,reverse,rev_value,gray_value,4,715,1,0.001399,reverse,179.191608,357
ex286,reverse,rev_value,gray_value,5,1287,1,0.000777,reverse,309.594406,643
ex286,reverse,rev_value,gray_value,6,1716,1,0.000583,reverse,423.146853,858
ex286,reverse,rev_value,gray_value,7,1716,1,0.000583,reverse,414.758159,858
ex286,reverse,rev_value,gray_value,8,1287,0,0.000000,reverse,313.599845,643
ex286,reverse,rev_value,gray_value,9,715,2,0.002797,reverse,176.794406,357
ex286,reverse,rev_value,gray_value,10,286,0,0.000000,reverse,71.314685,142
ex286,reverse,rev_value,gray_value,11,78,0,0.000000,reverse,20.846154,39
ex286,reverse,rev_value,gray_value,12,13,0,0.000000,reverse,3.538462,6
ex286,reverse,rev_value,gray_value,13,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_value,rev_brgc_index,0,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_value,rev_brgc_index,1,13,1,0.076923,reverse,3.000000,6
ex286,reverse,rev_value,rev_brgc_index,2,78,0,0.000000,reverse,15.307692,39
ex286,reverse,rev_value,rev_brgc_index,3,286,0,0.000000,reverse,62.653846,142
ex286,reverse,rev_value,rev_brgc_index,4,715,1,0.001399,reverse,168.588811,357
ex286,reverse,rev_value,rev_brgc_index,5,1287,1,0.000777,reverse,305.431235,643
ex286,reverse,rev_value,rev_brgc_index,6,1716,2,0.001166,reverse,407.100816,857
ex286,reverse,rev_value,rev_brgc_index,7,1716,1,0.000583,reverse,393.774476,856
ex286,reverse,rev_value,rev_brgc_index,8,1287,3,0.002331,reverse,294.293706,643
ex286,reverse,rev_value,rev_brgc_index,9,715,2,0.002797,reverse,163.580420,357
ex286,reverse,rev_value,rev_brgc_index,10,286,3,0.010490,reverse,68.412587,141
ex286,reverse,rev_value,rev_brgc_index,11,78,1,0.012821,reverse,18.794872,39
ex286,reverse,rev_value,rev_brgc_index,12,13,2,0.153846,reverse,3.230769,6
ex286,reverse,rev_value,rev_brgc_index,13,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_value,rev_gray_value,0,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_value,rev_gray_value,1,13,1,0.076923,reverse,3.000000,6
ex286,reverse,rev_value,rev_gray_value,2,78,0,0.000000,reverse,15.602564,39
ex286,reverse,rev_value,rev_gray_value,3,286,0,0.000000,reverse,62.678322,143
ex286,reverse,rev_value,rev_gray_value,4,715,1,0.001399,reverse,168.104895,355
ex286,reverse,rev_value,rev_gray_value,5,1287,1,0.000777,reverse,303.958042,643
ex286,reverse,rev_value,rev_gray_value,6,1716,2,0.001166,reverse,411.069930,858
ex286,reverse,rev_value,rev_gray_value,7,1716,2,0.001166,reverse,407.240093,858
ex286,reverse,rev_value,rev_gray_value,8,1287,3,0.002331,reverse,316.696970,642
ex286,reverse,rev_value,rev_gray_value,9,715,0,0.000000,reverse,175.145455,356
ex286,reverse,rev_value,rev_gray_value,10,286,0,0.000000,reverse,68.020979,143
ex286,reverse,rev_value,rev_gray_value,11,78,0,0.000000,reverse,16.782051,38
ex286,reverse,rev_value,rev_gray_value,12,13,2,0.153846,reverse,2.000000,6
ex286,reverse,rev_value,rev_gray_value,13,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_value,rev_value,0,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_value,rev_value,1,13,1,0.076923,reverse,3.000000,6
ex286,reverse,rev_value,rev_value,2,78,0,0.000000,reverse,15.935897,39
ex286,reverse,rev_value,rev_value,3,286,2,0.006993,reverse,62.066434,143
ex286,reverse,rev_value,rev_value,4,715,2,0.002797,reverse,166.700699,357
ex286,reverse,rev_value,rev_value,5,1287,0,0.000000,reverse,315.380730,643
ex286,reverse,rev_value,rev_value,6,1716,0,0.000000,reverse,417.916084,856
ex286,reverse,rev_value,rev_value,7,1716,2,0.001166,reverse,407.439394,858
ex286,reverse,rev_value,rev_value,8,1287,1,0.000777,reverse,310.010878,643
ex286,reverse,rev_value,rev_value,9,715,0,0.000000,reverse,167.394406,357
ex286,reverse,rev_value,rev_value,10,286,1,0.003497,reverse,67.328671,143
ex286,reverse,rev_value,rev_value,11,78,0,0.000000,reverse,20.910256,39
ex286,reverse,rev_value,rev_value,12,13,1,0.076923,reverse,3.307692,6
ex286,reverse,rev_value,rev_value,13,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_value,reverse_gray_then_reverse,0,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_value,reverse_gray_then_reverse,1,13,0,0.000000,reverse,4.461538,6
ex286,reverse,rev_value,reverse_gray_then_reverse,2,78,0,0.000000,reverse,19.961538,38
ex286,reverse,rev_value,reverse_gray_then_reverse,3,286,2,0.006993,reverse,69.206294,143
ex286,reverse,rev_value,reverse_gray_then_reverse,4,715,0,0.000000,reverse,179.997203,357
ex286,reverse,rev_value,reverse_gray_then_reverse,5,1287,2,0.001554,reverse,316.914530,643
ex286,reverse,rev_value,reverse_gray_then_reverse,6,1716,1,0.000583,reverse,454.112471,858
ex286,reverse,rev_value,reverse_gray_then_reverse,7,1716,0,0.000000,reverse,469.568765,858
ex286,reverse,rev_value,reverse_gray_then_reverse,8,1287,1,0.000777,reverse,333.651904,643
ex286,reverse,rev_value,reverse_gray_then_reverse,9,715,2,0.002797,reverse,175.791608,356
ex286,reverse,rev_value,reverse_gray_then_reverse,10,286,1,0.003497,reverse,69.601399,142
ex286,reverse,rev_value,reverse_gray_then_reverse,11,78,0,0.000000,reverse,18.358974,39
ex286,reverse,rev_value,reverse_gray_then_reverse,12,13,1,0.076923,reverse,3.307692,6
ex286,reverse,rev_value,reverse_gray_then_reverse,13,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_value,value,0,1,1,1.000000,trivial,0.000000,0
ex286,reverse,rev_value,value,1,13,0,0.000000,reverse,4.538462,6
ex286,reverse,rev_value,value,2,78,0,0.000000,reverse,18.897436,36
ex286,reverse,rev_value,value,3,286,3,0.010490,reverse,70.020979,143
ex286,reverse,rev_value,value,4,715,1,0.001399,reverse,179.573427,355
