case,candidate_id,hypothesis,variant,method_signature,verilog_path,aig_path,verified_truth,equivalent,official_status,area,delay,adp,reference_adp,runtime_sec,evaluate_log,notes,agent_id,domain,high_level_description,representation,sharing_strategy,synth_flow,yosys_log,current_frontend_adp,beats_current_frontend,beats_reference,status,evidence_path,failure_reason,log_path,method_notes
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|rot5_low11_default_xor_correction_dag|rotated_state_default_word_plus_sparse_correction|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_two_level_decision_graph,,,,,,,,,,,,"official evaluate.py OK, but ADP 61272 does not beat current frontend target 20190; rotate=5; low_key_bits=11; outer_bits=2; default_rows=2048; correction_rows=4096",ex286-struct-r1,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r1/ex286/logs/ex286_r1_rot5_low11_default_xor_correction_abc_g_aig.evaluate.py.log,,,
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_0:12:1:10:9|yosys_abc_g_aig_d15|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d15.evaluate.py.log,,,frontend delay recut from ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case; source_area=1581; source_delay=15; source_adp=23715; evaluate_status=OK; runtime_sec=0.23387551307678223
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_0:12:1:10:9|yosys_extra_share|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case_extra_share.evaluate.py.log,,,frontend delay recut from ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_9_case; source_area=1581; source_delay=15; source_adp=23715; evaluate_status=OK; runtime_sec=0.2171802520751953
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_case|outer_bits_0:12:1:10:9|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d13.evaluate.py.log,,,frontend delay recut from ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case; source_area=1585; source_delay=15; source_adp=23775; evaluate_status=OK; runtime_sec=0.2156505584716797
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_case|outer_bits_0:12:1:10:9|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d14.evaluate.py.log,,,frontend delay recut from ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case; source_area=1585; source_delay=15; source_adp=23775; evaluate_status=OK; runtime_sec=0.2180166244506836
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_case|outer_bits_0:12:1:10:9|yosys_abc_g_aig_d15|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_abc_g_aig_d15.evaluate.py.log,,,frontend delay recut from ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case; source_area=1585; source_delay=15; source_adp=23775; evaluate_status=OK; runtime_sec=0.21766352653503418
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f00_twohot_image_cluster_case|outer_bits_0:12:1:10:9|yosys_extra_share|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case_extra_share.evaluate.py.log,,,frontend delay recut from ex286_bdd_5o_f00_twohot_image_cluster_0_12_1_10_9_case; source_area=1585; source_delay=15; source_adp=23775; evaluate_status=OK; runtime_sec=0.2180490493774414
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_0:12:1:10:11|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_abc_g_aig_d13.evaluate.py.log,,,frontend delay recut from ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case; source_area=1605; source_delay=15; source_adp=24075; evaluate_status=OK; runtime_sec=0.2188577651977539
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_0:12:1:10:11|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_abc_g_aig_d14.evaluate.py.log,,,frontend delay recut from ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case; source_area=1605; source_delay=15; source_adp=24075; evaluate_status=OK; runtime_sec=0.2173166275024414
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_0:12:1:10:11|yosys_abc_g_aig_d15|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_abc_g_aig_d15.evaluate.py.log,,,frontend delay recut from ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case; source_area=1605; source_delay=15; source_adp=24075; evaluate_status=OK; runtime_sec=0.21881747245788574
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_5o_f11_twohot_image_cluster_case|outer_bits_0:12:1:10:11|yosys_extra_share|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case_extra_share.evaluate.py.log,,,frontend delay recut from ex286_bdd_5o_f11_twohot_image_cluster_0_12_1_10_11_case; source_area=1605; source_delay=15; source_adp=24075; evaluate_status=OK; runtime_sec=0.2120351791381836
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_tree|outer_bits_0:1:10|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_abc_g_aig_d13.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree; source_area=1389; source_delay=18; source_adp=25002; evaluate_status=OK; runtime_sec=0.21699857711791992
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_tree|outer_bits_0:1:10|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_abc_g_aig_d14.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree; source_area=1389; source_delay=18; source_adp=25002; evaluate_status=OK; runtime_sec=0.21732568740844727
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_tree|outer_bits_0:1:10|yosys_abc_g_aig_d15|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_abc_g_aig_d15.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree; source_area=1389; source_delay=18; source_adp=25002; evaluate_status=OK; runtime_sec=0.2181379795074463
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f00_outside_in_mid_tree|outer_bits_0:1:10|yosys_extra_share|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree_extra_share.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f00_outside_in_mid_0_1_10_tree; source_area=1389; source_delay=18; source_adp=25002; evaluate_status=OK; runtime_sec=0.2141280174255371
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f11_outside_in_mid_tree|outer_bits_0:1:10|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_abc_g_aig_d13.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree; source_area=1398; source_delay=19; source_adp=26562; evaluate_status=OK; runtime_sec=0.21978402137756348
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f11_outside_in_mid_tree|outer_bits_0:1:10|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_abc_g_aig_d14.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree; source_area=1398; source_delay=19; source_adp=26562; evaluate_status=OK; runtime_sec=0.21974754333496094
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f11_outside_in_mid_tree|outer_bits_0:1:10|yosys_abc_g_aig_d15|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_abc_g_aig_d15.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree; source_area=1398; source_delay=19; source_adp=26562; evaluate_status=OK; runtime_sec=0.2193467617034912
ex286,,hamming_weight_preserving_lossy_routing_normalizer,,ex286|hamming_weight_preserving_lossy_routing_normalizer|outer_bitset_symcof_dc_bdd_3o_f11_outside_in_mid_tree|outer_bits_0:1:10|yosys_extra_share|abc_xf_official_evaluate|full_word_class_mux|frontend_delay_recut_from_ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree,,,,,,,,,,,,,subagent-ex286-bdd,unknown,,,,,,,,,EQUIVALENT_NO_IMPROVEMENT,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/subagent-ex286-bdd/ex286/logs/ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree_extra_share.evaluate.py.log,,,frontend delay recut from ex286_bdd_3o_f11_outside_in_mid_0_1_10_tree; source_area=1398; source_delay=19; source_adp=26562; evaluate_status=OK; runtime_sec=0.22262167930603027
ex286,selected_keybdd_bit_replacement,hamming_weight_preserving_lossy_routing_normalizer,selected output bits emitted from shared key-BDD while skipped in current symcof groups,ex286|truth_structural_decomp|selected_keybdd_bit_replacement|explicit_outer_0_12_1_10_global_group_skip|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_class_mux,,,1,1,EQUIV_NO_IMPROVEMENT,,,,2376,,,best row 1372/15/20580; exact but worse than current frontend 1346/15/20190,,,,,,,,,,,,,,,
ex286,linear_coordinate_shared_bdd_probe,hamming_weight_preserving_lossy_routing_normalizer,invertible output-linear coordinate shared BDD using mod4 lane masks plus identity rows,ex286|truth_structural_decomp|linear_coordinate_shared_bdd_probe|mod4_adjacent_masks_with_current_exact_source|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_plus_truth_coordinates,,,1,1,EQUIV_NO_IMPROVEMENT,,,,2376,,,row 1552/22/34144; exact but delay/area worse than current frontend,,,,,,,,,,,,,,,
ex286,selected_keybdd_mode_probe,hamming_weight_preserving_lossy_routing_normalizer,frontend synthesis-mode probes on five near-miss selected-keyBDD sources,ex286|truth_structural_decomp|selected_keybdd_mode_probe|near_miss_sources|synth_preset/default/extra_opt_share/no_internal_abc|abc_xf_official_evaluate|full_word_class_mux,,,1,1,EQUIV_NO_IMPROVEMENT,,,,2376,,,best mode row 1340/16/21440; lower area but delay 16 loses ADP,,,,,,,,,,,,,,,
