case,candidate_id,equivalent,area,delay,adp,notes,hypothesis,variant,verilog_path,aig_path,verified_truth,method_signature,official_status,reference_adp,runtime_sec,evaluate_log,agent_id,domain,high_level_description,representation,sharing_strategy,synth_flow,yosys_log,current_frontend_adp,beats_current_frontend,beats_reference,method_notes
ex286,ex286_r1_onehot_route_superposition_correction_abc_g_aig,1,7524,21,158004,exact shared-BDD model over 8192 inputs; onehot_route_masks=0x0040:0x0020:0x0200:0x0020:0x0800:0x0800:0x0200:0x0200:0x0008:0x0004:0x0008:0x0002:0x0100; base_matches=62; correction_rows=8130; evaluate_status=OK; runtime_sec=0.261,hamming_weight_preserving_lossy_routing_normalizer,onehot_route_superposition_correction/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r1/ex286/verilog/ex286_r1_onehot_route_superposition_correction_abc_g_aig.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r1/ex286/aigs/ex286_r1_onehot_route_superposition_correction_abc_g_aig.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|onehot_route_superposition_correction|onehot_token_image_or_plus_exact_xor_correction|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_route_base_correction,,2376,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r1/ex286/logs/ex286_r1_onehot_route_superposition_correction_abc_g_aig.evaluate.py.log,ex286-struct-r1,unknown,"13-bit Hamming-weight-preserving lossy routing/normalizer, decomposed into one-hot token image superposition plus exact collision correction.",structural one-hot route base with full-word XOR correction,share one-hot token image masks as route_base; correction table only covers collision/multi-token residual,yosys abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r1/ex286/logs/ex286_r1_onehot_route_superposition_correction_abc_g_aig.yosys.log,20190,0,0,
ex286,ex286_r2_current_symcof_frontend_recut_abc_g_aig_d13,1,1346,15,20190,control recut of current frontend source; included to measure whether delay-targeted frontend synthesis alone beats 20190; evaluate_status=OK; runtime_sec=0.2976698875427246,hamming_weight_preserving_lossy_routing_normalizer,current_symcof_frontend_recut/abc_g_aig_d13,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/verilog/ex286_r2_current_symcof_frontend_recut_abc_g_aig_d13.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/aigs/ex286_r2_current_symcof_frontend_recut_abc_g_aig_d13.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|current_symcof_frontend_recut|same_source_delay_target_frontend_synth|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_class_mux,,2376,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/logs/ex286_r2_current_symcof_frontend_recut_abc_g_aig_d13.evaluate.py.log,ex286-struct-r2,unknown,"13-bit Hamming-weight-preserving lossy routing/normalizer, using the current exact symcof source only as a synthesis-control check.",current exact symcof class-onehot source with delay-targeted Yosys abc,preserve known pair-symmetry key and class-onehot cofactor sharing; no backend portfolio,Yosys frontend abc_g_aig_d13 plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/logs/ex286_r2_current_symcof_frontend_recut_abc_g_aig_d13.yosys.log,20190,0,0,
ex286,ex286_r2_current_symcof_frontend_recut_abc_g_aig_d14,1,1346,15,20190,control recut of current frontend source; included to measure whether delay-targeted frontend synthesis alone beats 20190; evaluate_status=OK; runtime_sec=0.2875690460205078,hamming_weight_preserving_lossy_routing_normalizer,current_symcof_frontend_recut/abc_g_aig_d14,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/verilog/ex286_r2_current_symcof_frontend_recut_abc_g_aig_d14.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/aigs/ex286_r2_current_symcof_frontend_recut_abc_g_aig_d14.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|current_symcof_frontend_recut|same_source_delay_target_frontend_synth|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_class_mux,,2376,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/logs/ex286_r2_current_symcof_frontend_recut_abc_g_aig_d14.evaluate.py.log,ex286-struct-r2,unknown,"13-bit Hamming-weight-preserving lossy routing/normalizer, using the current exact symcof source only as a synthesis-control check.",current exact symcof class-onehot source with delay-targeted Yosys abc,preserve known pair-symmetry key and class-onehot cofactor sharing; no backend portfolio,Yosys frontend abc_g_aig_d14 plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/logs/ex286_r2_current_symcof_frontend_recut_abc_g_aig_d14.yosys.log,20190,0,0,
ex286,ex286_r2_shared_bdd_bucket_collision_first,1,4050,19,76950,order_name=bucket_collision_first; order=4:5:6:7:8:10:1:3:2:0:12:9:11; bdd_nodes=2299; evaluate_status=OK; runtime_sec=0.23622941970825195,hamming_weight_preserving_lossy_routing_normalizer,semantic_order_shared_bdd/bucket_collision_first/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/verilog/ex286_r2_shared_bdd_bucket_collision_first.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/aigs/ex286_r2_shared_bdd_bucket_collision_first.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|semantic_order_shared_bdd_bucket_collision_first|home_bucket_collision_order_single_node_pool|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_shared_roots,,2376,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/logs/ex286_r2_shared_bdd_bucket_collision_first.evaluate.py.log,ex286-struct-r2,unknown,"13-bit Hamming-weight-preserving lossy routing/normalizer, using home-bucket/collision-derived raw variable order.",shared complemented-edge decision graph over raw inputs,single BDD node pool for all output roots with collision/home bucket variables early,Yosys abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/logs/ex286_r2_shared_bdd_bucket_collision_first.yosys.log,20190,0,0,
ex286,ex286_r2_shared_bdd_home_slot_outside_in,1,4272,20,85440,order_name=home_slot_outside_in; order=11:4:5:2:6:7:12:0:1:3:8:10:9; bdd_nodes=2473; evaluate_status=OK; runtime_sec=0.2394704818725586,hamming_weight_preserving_lossy_routing_normalizer,semantic_order_shared_bdd/home_slot_outside_in/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/verilog/ex286_r2_shared_bdd_home_slot_outside_in.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/aigs/ex286_r2_shared_bdd_home_slot_outside_in.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|semantic_order_shared_bdd_home_slot_outside_in|home_bucket_collision_order_single_node_pool|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_shared_roots,,2376,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/logs/ex286_r2_shared_bdd_home_slot_outside_in.evaluate.py.log,ex286-struct-r2,unknown,"13-bit Hamming-weight-preserving lossy routing/normalizer, using home-bucket/collision-derived raw variable order.",shared complemented-edge decision graph over raw inputs,single BDD node pool for all output roots with collision/home bucket variables early,Yosys abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/logs/ex286_r2_shared_bdd_home_slot_outside_in.yosys.log,20190,0,0,
ex286,ex286_r2_shared_bdd_twohot_image_cluster,1,1620,19,30780,order_name=twohot_image_cluster; order=0:12:9:11:8:10:1:3:2:6:7:4:5; bdd_nodes=863; evaluate_status=OK; runtime_sec=0.22955775260925293,hamming_weight_preserving_lossy_routing_normalizer,semantic_order_shared_bdd/twohot_image_cluster/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/verilog/ex286_r2_shared_bdd_twohot_image_cluster.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/aigs/ex286_r2_shared_bdd_twohot_image_cluster.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|semantic_order_shared_bdd_twohot_image_cluster|home_bucket_collision_order_single_node_pool|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_shared_roots,,2376,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/logs/ex286_r2_shared_bdd_twohot_image_cluster.evaluate.py.log,ex286-struct-r2,unknown,"13-bit Hamming-weight-preserving lossy routing/normalizer, using home-bucket/collision-derived raw variable order.",shared complemented-edge decision graph over raw inputs,single BDD node pool for all output roots with collision/home bucket variables early,Yosys abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/logs/ex286_r2_shared_bdd_twohot_image_cluster.yosys.log,20190,0,0,
ex286,ex286_r2_shared_bdd_twohot_image_cluster_abc_g_aig_d13,1,1620,19,30780,order_name=twohot_image_cluster; order=0:12:9:11:8:10:1:3:2:6:7:4:5; bdd_nodes=863; evaluate_status=OK; runtime_sec=0.23395991325378418,hamming_weight_preserving_lossy_routing_normalizer,semantic_order_shared_bdd/twohot_image_cluster/abc_g_aig_d13,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/verilog/ex286_r2_shared_bdd_twohot_image_cluster_abc_g_aig_d13.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/aigs/ex286_r2_shared_bdd_twohot_image_cluster_abc_g_aig_d13.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|semantic_order_shared_bdd_twohot_image_cluster|home_bucket_collision_order_single_node_pool|yosys_abc_g_aig_d13|abc_xf_official_evaluate|full_word_shared_roots,,2376,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/logs/ex286_r2_shared_bdd_twohot_image_cluster_abc_g_aig_d13.evaluate.py.log,ex286-struct-r2,unknown,"13-bit Hamming-weight-preserving lossy routing/normalizer, using home-bucket/collision-derived raw variable order.",shared complemented-edge decision graph over raw inputs,single BDD node pool for all output roots with collision/home bucket variables early,Yosys abc_g_aig_d13 plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/logs/ex286_r2_shared_bdd_twohot_image_cluster_abc_g_aig_d13.yosys.log,20190,0,0,
ex286,ex286_r2_shared_bdd_twohot_image_cluster_abc_g_aig_d14,1,1620,19,30780,order_name=twohot_image_cluster; order=0:12:9:11:8:10:1:3:2:6:7:4:5; bdd_nodes=863; evaluate_status=OK; runtime_sec=0.23877501487731934,hamming_weight_preserving_lossy_routing_normalizer,semantic_order_shared_bdd/twohot_image_cluster/abc_g_aig_d14,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/verilog/ex286_r2_shared_bdd_twohot_image_cluster_abc_g_aig_d14.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/aigs/ex286_r2_shared_bdd_twohot_image_cluster_abc_g_aig_d14.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|semantic_order_shared_bdd_twohot_image_cluster|home_bucket_collision_order_single_node_pool|yosys_abc_g_aig_d14|abc_xf_official_evaluate|full_word_shared_roots,,2376,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/logs/ex286_r2_shared_bdd_twohot_image_cluster_abc_g_aig_d14.evaluate.py.log,ex286-struct-r2,unknown,"13-bit Hamming-weight-preserving lossy routing/normalizer, using home-bucket/collision-derived raw variable order.",shared complemented-edge decision graph over raw inputs,single BDD node pool for all output roots with collision/home bucket variables early,Yosys abc_g_aig_d14 plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/logs/ex286_r2_shared_bdd_twohot_image_cluster_abc_g_aig_d14.yosys.log,20190,0,0,
ex286,ex286_r2_shared_bdd_twohot_image_cluster_extra_opt_share,1,1620,19,30780,order_name=twohot_image_cluster; order=0:12:9:11:8:10:1:3:2:6:7:4:5; bdd_nodes=863; evaluate_status=OK; runtime_sec=0.22971582412719727,hamming_weight_preserving_lossy_routing_normalizer,semantic_order_shared_bdd/twohot_image_cluster/extra_opt_share,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/verilog/ex286_r2_shared_bdd_twohot_image_cluster_extra_opt_share.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/aigs/ex286_r2_shared_bdd_twohot_image_cluster_extra_opt_share.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|semantic_order_shared_bdd_twohot_image_cluster|home_bucket_collision_order_single_node_pool|yosys_extra_opt_share|abc_xf_official_evaluate|full_word_shared_roots,,2376,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/logs/ex286_r2_shared_bdd_twohot_image_cluster_extra_opt_share.evaluate.py.log,ex286-struct-r2,unknown,"13-bit Hamming-weight-preserving lossy routing/normalizer, using home-bucket/collision-derived raw variable order.",shared complemented-edge decision graph over raw inputs,single BDD node pool for all output roots with collision/home bucket variables early,Yosys extra_opt_share plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/logs/ex286_r2_shared_bdd_twohot_image_cluster_extra_opt_share.yosys.log,20190,0,0,
ex286,ex286_r2_output_linear_global_parity_skip0,1,1510,27,40770,output_linear_basis=global_parity_skip0; order=0:12:9:11:8:10:1:3:2:6:7:4:5; bdd_nodes=782; evaluate_status=OK; runtime_sec=0.23712968826293945,hamming_weight_preserving_lossy_routing_normalizer,output_linear_image_descriptor/global_parity_skip0,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/verilog/ex286_r2_output_linear_global_parity_skip0.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/aigs/ex286_r2_output_linear_global_parity_skip0.aig,1,ex286|hamming_weight_preserving_lossy_routing_normalizer|output_linear_global_parity_skip0_bdd|shared_transformed_output_roots_plus_global_parity_reconstruction|yosys_abc_g_aig|abc_xf_official_evaluate|output_linear_image_descriptor,,2376,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/logs/ex286_r2_output_linear_global_parity_skip0.evaluate.py.log,ex286-struct-r2,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer with an output-linear image descriptor.,shared BDD for transformed output coordinates plus global-popcount parity reconstruction,"single BDD node pool for output coordinates z[1:12], reconstruct out[0] from input parity and z[1:12]",Yosys abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r2/ex286/logs/ex286_r2_output_linear_global_parity_skip0.yosys.log,20190,0,0,
ex286,ex286_r3_image_popcount_skip12,1,1462,30,43860,skip_bit=12; keep_bits=0:1:2:3:4:5:6:7:8:9:10:11; bdd_nodes=754; order=0:12:9:11:8:10:1:3:2:6:7:4:5; evaluate_status=OK; runtime_sec=0.2272489070892334,image_field_reconstruction,popcount_recover_skip12/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/verilog/ex286_r3_image_popcount_skip12.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/aigs/ex286_r3_image_popcount_skip12.aig,1,ex286|image_field_reconstruction|popcount_recover_skip12|shared_kept_output_bdd_plus_hamming_weight_recover|yosys_abc_g_aig|abc_xf_official_evaluate|output_image_fields,,2376,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/logs/ex286_r3_image_popcount_skip12.evaluate.py.log,ex286-struct-r3,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer; one output field is reconstructed from exact image/popcount constraints.,"shared BDD for 12 kept output bits, then reconstruct one missing bit from input Hamming weight and kept-output Hamming weight",single complemented-edge BDD node pool for kept fields plus shared popcount recover cone,Yosys abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/logs/ex286_r3_image_popcount_skip12.yosys.log,20190,0,0,
ex286,ex286_r3_image_popcount_skip12_abc_g_aig_d14,1,1462,30,43860,skip_bit=12; keep_bits=0:1:2:3:4:5:6:7:8:9:10:11; bdd_nodes=754; order=0:12:9:11:8:10:1:3:2:6:7:4:5; evaluate_status=OK; runtime_sec=0.24605417251586914,image_field_reconstruction,popcount_recover_skip12/abc_g_aig_d14,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/verilog/ex286_r3_image_popcount_skip12_abc_g_aig_d14.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/aigs/ex286_r3_image_popcount_skip12_abc_g_aig_d14.aig,1,ex286|image_field_reconstruction|popcount_recover_skip12|shared_kept_output_bdd_plus_hamming_weight_recover|yosys_abc_g_aig_d14|abc_xf_official_evaluate|output_image_fields,,2376,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/logs/ex286_r3_image_popcount_skip12_abc_g_aig_d14.evaluate.py.log,ex286-struct-r3,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer; one output field is reconstructed from exact image/popcount constraints.,"shared BDD for 12 kept output bits, then reconstruct one missing bit from input Hamming weight and kept-output Hamming weight",single complemented-edge BDD node pool for kept fields plus shared popcount recover cone,Yosys abc_g_aig_d14 plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/logs/ex286_r3_image_popcount_skip12_abc_g_aig_d14.yosys.log,20190,0,0,
ex286,ex286_r3_image_popcount_skip4,1,1487,27,40149,skip_bit=4; keep_bits=0:1:2:3:5:6:7:8:9:10:11:12; bdd_nodes=759; order=0:12:9:11:8:10:1:3:2:6:7:4:5; evaluate_status=OK; runtime_sec=0.22839093208312988,image_field_reconstruction,popcount_recover_skip4/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/verilog/ex286_r3_image_popcount_skip4.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/aigs/ex286_r3_image_popcount_skip4.aig,1,ex286|image_field_reconstruction|popcount_recover_skip4|shared_kept_output_bdd_plus_hamming_weight_recover|yosys_abc_g_aig|abc_xf_official_evaluate|output_image_fields,,2376,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/logs/ex286_r3_image_popcount_skip4.evaluate.py.log,ex286-struct-r3,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer; one output field is reconstructed from exact image/popcount constraints.,"shared BDD for 12 kept output bits, then reconstruct one missing bit from input Hamming weight and kept-output Hamming weight",single complemented-edge BDD node pool for kept fields plus shared popcount recover cone,Yosys abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/logs/ex286_r3_image_popcount_skip4.yosys.log,20190,0,0,
ex286,ex286_r3_image_popcount_skip4_abc_g_aig_d14,1,1487,27,40149,skip_bit=4; keep_bits=0:1:2:3:5:6:7:8:9:10:11:12; bdd_nodes=759; order=0:12:9:11:8:10:1:3:2:6:7:4:5; evaluate_status=OK; runtime_sec=0.22078871726989746,image_field_reconstruction,popcount_recover_skip4/abc_g_aig_d14,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/verilog/ex286_r3_image_popcount_skip4_abc_g_aig_d14.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/aigs/ex286_r3_image_popcount_skip4_abc_g_aig_d14.aig,1,ex286|image_field_reconstruction|popcount_recover_skip4|shared_kept_output_bdd_plus_hamming_weight_recover|yosys_abc_g_aig_d14|abc_xf_official_evaluate|output_image_fields,,2376,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/logs/ex286_r3_image_popcount_skip4_abc_g_aig_d14.evaluate.py.log,ex286-struct-r3,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer; one output field is reconstructed from exact image/popcount constraints.,"shared BDD for 12 kept output bits, then reconstruct one missing bit from input Hamming weight and kept-output Hamming weight",single complemented-edge BDD node pool for kept fields plus shared popcount recover cone,Yosys abc_g_aig_d14 plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/logs/ex286_r3_image_popcount_skip4_abc_g_aig_d14.yosys.log,20190,0,0,
ex286,ex286_r3_image_popcount_skip8,1,1493,27,40311,skip_bit=8; keep_bits=0:1:2:3:4:5:6:7:9:10:11:12; bdd_nodes=767; order=0:12:9:11:8:10:1:3:2:6:7:4:5; evaluate_status=OK; runtime_sec=0.22020912170410156,image_field_reconstruction,popcount_recover_skip8/abc_g_aig,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/verilog/ex286_r3_image_popcount_skip8.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/aigs/ex286_r3_image_popcount_skip8.aig,1,ex286|image_field_reconstruction|popcount_recover_skip8|shared_kept_output_bdd_plus_hamming_weight_recover|yosys_abc_g_aig|abc_xf_official_evaluate|output_image_fields,,2376,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/logs/ex286_r3_image_popcount_skip8.evaluate.py.log,ex286-struct-r3,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer; one output field is reconstructed from exact image/popcount constraints.,"shared BDD for 12 kept output bits, then reconstruct one missing bit from input Hamming weight and kept-output Hamming weight",single complemented-edge BDD node pool for kept fields plus shared popcount recover cone,Yosys abc_g_aig plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/logs/ex286_r3_image_popcount_skip8.yosys.log,20190,0,0,
ex286,ex286_r3_image_popcount_skip8_abc_g_aig_d14,1,1493,27,40311,skip_bit=8; keep_bits=0:1:2:3:4:5:6:7:9:10:11:12; bdd_nodes=767; order=0:12:9:11:8:10:1:3:2:6:7:4:5; evaluate_status=OK; runtime_sec=0.22575855255126953,image_field_reconstruction,popcount_recover_skip8/abc_g_aig_d14,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/verilog/ex286_r3_image_popcount_skip8_abc_g_aig_d14.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/aigs/ex286_r3_image_popcount_skip8_abc_g_aig_d14.aig,1,ex286|image_field_reconstruction|popcount_recover_skip8|shared_kept_output_bdd_plus_hamming_weight_recover|yosys_abc_g_aig_d14|abc_xf_official_evaluate|output_image_fields,,2376,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/logs/ex286_r3_image_popcount_skip8_abc_g_aig_d14.evaluate.py.log,ex286-struct-r3,unknown,13-bit Hamming-weight-preserving lossy routing/normalizer; one output field is reconstructed from exact image/popcount constraints.,"shared BDD for 12 kept output bits, then reconstruct one missing bit from input Hamming weight and kept-output Hamming weight",single complemented-edge BDD node pool for kept fields plus shared popcount recover cone,Yosys abc_g_aig_d14 plus official evaluate.py,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex286-struct-r3/ex286/logs/ex286_r3_image_popcount_skip8_abc_g_aig_d14.yosys.log,20190,0,0,
ex287,ex287_struct_r1_global_gray_image_id_pairlate,1,16418,41,673138,screen: unique_outputs=2609; id_width=12; bdd_nodes=7352; order=pair_late,PPT family transform,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r1/ex287/verilog/ex287_struct_r1_global_gray_image_id_pairlate.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r1/ex287/aigs/ex287_struct_r1_global_gray_image_id_pairlate.aig,1,ex287|hamming_weight_preserving_lossy_routing_normalizer|global_output_image_gray_id_bdd|pair_late_shared_image_id_roots_plus_output_dictionary|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_image_dictionary,,5782,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r1/ex287/logs/ex287_struct_r1_global_gray_image_id_pairlate.evaluate.py.log,ex287-struct-r1,unknown,14-bit Hamming-weight-preserving lossy routing normalizer encoded by the global output-image class ID.,global output-image Gray-coded class ID BDD plus output dictionary,single shared BDD node pool for 12 image-ID roots; one full-word dictionary decode shared across outputs,yosys_abc_g_aig,,26880,0,0,
ex287,ex287_struct_r1_layer_gray_image_id_pairearly,1,16818,44,739992,screen: max_layer_images=445; id_width=9; bdd_nodes=6711; order=pair_early,non-PPT structural hypothesis,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r1/ex287/verilog/ex287_struct_r1_layer_gray_image_id_pairearly.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r1/ex287/aigs/ex287_struct_r1_layer_gray_image_id_pairearly.aig,1,ex287|hamming_weight_preserving_lossy_routing_normalizer|popcount_layer_output_image_gray_id_bdd|pair_early_shared_layer_id_roots_plus_weight_dictionary|yosys_abc_g_aig|abc_xf_official_evaluate|layer_local_image_dictionary,,5782,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r1/ex287/logs/ex287_struct_r1_layer_gray_image_id_pairearly.evaluate.py.log,ex287-struct-r1,unknown,14-bit Hamming-weight-preserving lossy routing normalizer encoded by Hamming-weight layer and layer-local output-image ID.,popcount layer plus layer-local Gray-coded image ID BDD and dictionary,single shared BDD node pool for 9 layer-local ID roots; popcount layer partitions the full-word dictionary,yosys_abc_g_aig,,26880,0,0,
ex287,ex287_struct_r2_collision_home_order_shared_bdd,1,13135,22,288970,order=8:9:11:10:3:12:4:5:6:7:2:13:0:1; bdd_nodes=8900; differs from raw outside-in and image-id dictionaries,PPT family transform,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r2/ex287/verilog/ex287_struct_r2_collision_home_order_shared_bdd.v,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r2/ex287/aigs/ex287_struct_r2_collision_home_order_shared_bdd.aig,1,ex287|hamming_weight_preserving_lossy_routing_normalizer|collision_home_order_shared_bdd|onehot_home_collision_order_single_node_pool|yosys_abc_g_aig|abc_xf_official_evaluate|full_word_bdd_roots,,5782,,student/work/ex286_ex287_frontend_structural_decomp_20260614_2320/ex287-struct-r2/ex287/logs/ex287_struct_r2_collision_home_order_shared_bdd.evaluate.py.log,ex287-struct-r2,unknown,14-bit Hamming-weight-preserving lossy routing normalizer viewed through one-hot home/collision slot order.,shared BDD over collision/home ordered input variables,one BDD node pool for all output roots using one-hot home collision order,yosys_abc_g_aig,,26880,0,0,
