case,candidate_id,hypothesis,variant,verilog_path,aig_path,verified_truth,synthesized,equivalent,area,delay,adp,reference_adp,adp_ratio_to_reference,within_1p5_reference,beats_reference,runtime_sec,classification,notes
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d18,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla6+synth_preset_d18,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla6.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla6_synth_preset_d18.aig,1,1,1,489,29,14181,9724,1.458350,1,0,2.053,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla6; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla4+abc_g_aig,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig.aig,1,1,1,492,27,13284,9724,1.366104,1,0,1.928,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d9,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla4+abc_g_aig_d9,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d9.aig,1,1,1,492,27,13284,9724,1.366104,1,0,1.927,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig_d9
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d11,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla4+abc_g_aig_d11,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d11.aig,1,1,1,492,27,13284,9724,1.366104,1,0,2.010,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig_d11
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d13,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla4+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d13.aig,1,1,1,492,27,13284,9724,1.366104,1,0,1.947,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d15,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla4+abc_g_aig_d15,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_abc_g_aig_d15.aig,1,1,1,492,27,13284,9724,1.366104,1,0,1.926,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=abc_g_aig_d15
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla4+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_wreduce_abc_g_aig.aig,1,1,1,491,28,13748,9724,1.413821,1,0,1.954,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d9,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla4+synth_preset_d9,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d9.aig,1,1,1,481,28,13468,9724,1.385027,1,0,2.076,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d9
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d11,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla4+synth_preset_d11,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d11.aig,1,1,1,481,28,13468,9724,1.385027,1,0,2.074,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d11
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla4+synth_preset_d13,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d13.aig,1,1,1,481,28,13468,9724,1.385027,1,0,2.072,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d15,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla4+synth_preset_d15,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d15.aig,1,1,1,481,28,13468,9724,1.385027,1,0,2.005,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d15
ex264,ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d18,signed low8_high8:a*b,baugh_wooley_wallace_rev_hcla4+synth_preset_d18,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_rev_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_rev_hcla4_synth_preset_d18.aig,1,1,1,481,28,13468,9724,1.385027,1,0,1.950,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_rev_hcla4; flow=synth_preset_d18
ex264,ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_hcla4+abc_g_aig,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig.aig,1,1,1,488,28,13664,9724,1.405183,1,0,1.806,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d9,signed low8_high8:a*b,baugh_wooley_wallace_hcla4+abc_g_aig_d9,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d9.aig,1,1,1,488,28,13664,9724,1.405183,1,0,1.810,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig_d9
ex264,ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d11,signed low8_high8:a*b,baugh_wooley_wallace_hcla4+abc_g_aig_d11,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d11.aig,1,1,1,488,28,13664,9724,1.405183,1,0,1.812,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig_d11
ex264,ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d13,signed low8_high8:a*b,baugh_wooley_wallace_hcla4+abc_g_aig_d13,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d13.aig,1,1,1,488,28,13664,9724,1.405183,1,0,1.810,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig_d13
ex264,ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d15,signed low8_high8:a*b,baugh_wooley_wallace_hcla4+abc_g_aig_d15,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_abc_g_aig_d15.aig,1,1,1,488,28,13664,9724,1.405183,1,0,1.802,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=abc_g_aig_d15
ex264,ex264_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig,signed low8_high8:a*b,baugh_wooley_wallace_hcla4+wreduce_abc_g_aig,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_wreduce_abc_g_aig.aig,1,1,1,489,28,13692,9724,1.408063,1,0,1.942,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=wreduce_abc_g_aig
ex264,ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d9,signed low8_high8:a*b,baugh_wooley_wallace_hcla4+synth_preset_d9,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d9.aig,1,1,1,489,27,13203,9724,1.357775,1,0,2.536,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d9
ex264,ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d11,signed low8_high8:a*b,baugh_wooley_wallace_hcla4+synth_preset_d11,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d11.aig,1,1,1,489,27,13203,9724,1.357775,1,0,3.456,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d11
ex264,ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d13,signed low8_high8:a*b,baugh_wooley_wallace_hcla4+synth_preset_d13,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d13.aig,1,1,1,489,27,13203,9724,1.357775,1,0,3.075,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d13
ex264,ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d15,signed low8_high8:a*b,baugh_wooley_wallace_hcla4+synth_preset_d15,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d15.aig,1,1,1,489,27,13203,9724,1.357775,1,0,2.465,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d15
ex264,ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d18,signed low8_high8:a*b,baugh_wooley_wallace_hcla4+synth_preset_d18,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/verilog/ex264_smul_baugh_wooley_wallace_hcla4.v,student/work/ex260_ex264_frontend_smul_winner_flow_check_20260609_0606/ex264/aigs/ex264_smul_baugh_wooley_wallace_hcla4_synth_preset_d18.aig,1,1,1,489,27,13203,9724,1.357775,1,0,2.434,semantic_signed_mul_exact,exact signed low8 * signed high8 over 65536 inputs; source=baugh_wooley_wallace_hcla4; flow=synth_preset_d18
