case,candidate_id,parent_id,source,tool_chain,aig_path,area,delay,adp,equivalent,runtime_sec,notes
ex265,ex265_abc_compress2rs,ex265_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex265/abc_compress2rs/ex265_abc_compress2rs.aig,115,12,1380,1,0.171,abc portfolio flow
ex265,ex265_abc_dc2,ex265_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex265/abc_dc2/ex265_abc_dc2.aig,104,10,1040,1,0.136,abc portfolio flow
ex265,ex265_abc_dch,ex265_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex265/abc_dch/ex265_abc_dch.aig,102,10,1020,1,0.140,abc portfolio flow
ex265,ex265_abc_dc2_dch,ex265_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex265/abc_dc2_dch/ex265_abc_dc2_dch.aig,99,10,990,1,0.142,abc portfolio flow
ex265,ex265_abc_dch_dc2,ex265_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex265/abc_dch_dc2/ex265_abc_dch_dc2.aig,100,10,1000,1,0.143,abc portfolio flow
ex265,ex265_abc_dc2_rw,ex265_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex265/abc_dc2_rw/ex265_abc_dc2_rw.aig,103,10,1030,1,0.161,abc portfolio flow
ex265,ex265_abc_dch_rw,ex265_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex265/abc_dch_rw/ex265_abc_dch_rw.aig,101,10,1010,1,0.164,abc portfolio flow
ex265,ex265_abc_src_rw,ex265_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex265/abc_src_rw/ex265_abc_src_rw.aig,129,14,1806,1,0.158,abc portfolio flow
ex265,ex265_abc_src_rws,ex265_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex265/abc_src_rws/ex265_abc_src_rws.aig,119,15,1785,1,0.166,abc portfolio flow
ex265,ex265_abc_delay_try,ex265_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex265/abc_delay_try/ex265_abc_delay_try.aig,103,10,1030,1,0.164,abc portfolio flow
ex266,ex266_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex266.aig,421,20,8420,1,0.096,from baseline directory
ex266,ex266_abc_resyn,ex266_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex266/abc_resyn/ex266_abc_resyn.aig,325,15,4875,1,0.166,abc portfolio flow
ex266,ex266_abc_resyn2,ex266_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex266/abc_resyn2/ex266_abc_resyn2.aig,308,15,4620,1,0.169,abc portfolio flow
ex266,ex266_abc_resyn2a,ex266_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex266/abc_resyn2a/ex266_abc_resyn2a.aig,325,15,4875,1,0.168,abc portfolio flow
ex266,ex266_abc_resyn3,ex266_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex266/abc_resyn3/ex266_abc_resyn3.aig,344,16,5504,1,0.143,abc portfolio flow
ex266,ex266_abc_compress2,ex266_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex266/abc_compress2/ex266_abc_compress2.aig,309,15,4635,1,0.167,abc portfolio flow
ex266,ex266_abc_resyn2rs,ex266_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex266/abc_resyn2rs/ex266_abc_resyn2rs.aig,297,16,4752,1,0.203,abc portfolio flow
ex266,ex266_abc_compress2rs,ex266_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex266/abc_compress2rs/ex266_abc_compress2rs.aig,289,16,4624,1,0.203,abc portfolio flow
ex266,ex266_abc_dc2,ex266_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex266/abc_dc2/ex266_abc_dc2.aig,301,13,3913,1,0.140,abc portfolio flow
ex266,ex266_abc_dch,ex266_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex266/abc_dch/ex266_abc_dch.aig,287,15,4305,1,0.150,abc portfolio flow
ex266,ex266_abc_dc2_dch,ex266_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex266/abc_dc2_dch/ex266_abc_dc2_dch.aig,284,12,3408,1,0.155,abc portfolio flow
ex266,ex266_abc_dch_dc2,ex266_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex266/abc_dch_dc2/ex266_abc_dch_dc2.aig,281,15,4215,1,0.161,abc portfolio flow
ex266,ex266_abc_dc2_rw,ex266_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex266/abc_dc2_rw/ex266_abc_dc2_rw.aig,295,13,3835,1,0.170,abc portfolio flow
ex266,ex266_abc_dch_rw,ex266_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex266/abc_dch_rw/ex266_abc_dch_rw.aig,284,15,4260,1,0.181,abc portfolio flow
ex266,ex266_abc_src_rw,ex266_baseline,abc,abc_src_rw,student/work/pipeline/abc_all_full_20260602_1524/ex266/abc_src_rw/ex266_abc_src_rw.aig,338,19,6422,1,0.164,abc portfolio flow
ex266,ex266_abc_src_rws,ex266_baseline,abc,abc_src_rws,student/work/pipeline/abc_all_full_20260602_1524/ex266/abc_src_rws/ex266_abc_src_rws.aig,305,20,6100,1,0.189,abc portfolio flow
ex266,ex266_abc_delay_try,ex266_baseline,abc,abc_delay_try,student/work/pipeline/abc_all_full_20260602_1524/ex266/abc_delay_try/ex266_abc_delay_try.aig,294,13,3822,1,0.172,abc portfolio flow
ex267,ex267_baseline,,baseline,baseline,/home/b10507053/ALS_Final_Project/baselines/abc_st/aigs/ex267.aig,1037,22,22814,1,0.100,from baseline directory
ex267,ex267_abc_resyn,ex267_baseline,abc,abc_resyn,student/work/pipeline/abc_all_full_20260602_1524/ex267/abc_resyn/ex267_abc_resyn.aig,826,19,15694,1,0.175,abc portfolio flow
ex267,ex267_abc_resyn2,ex267_baseline,abc,abc_resyn2,student/work/pipeline/abc_all_full_20260602_1524/ex267/abc_resyn2/ex267_abc_resyn2.aig,794,19,15086,1,0.184,abc portfolio flow
ex267,ex267_abc_resyn2a,ex267_baseline,abc,abc_resyn2a,student/work/pipeline/abc_all_full_20260602_1524/ex267/abc_resyn2a/ex267_abc_resyn2a.aig,821,19,15599,1,0.175,abc portfolio flow
ex267,ex267_abc_resyn3,ex267_baseline,abc,abc_resyn3,student/work/pipeline/abc_all_full_20260602_1524/ex267/abc_resyn3/ex267_abc_resyn3.aig,845,20,16900,1,0.165,abc portfolio flow
ex267,ex267_abc_compress2,ex267_baseline,abc,abc_compress2,student/work/pipeline/abc_all_full_20260602_1524/ex267/abc_compress2/ex267_abc_compress2.aig,794,19,15086,1,0.188,abc portfolio flow
ex267,ex267_abc_resyn2rs,ex267_baseline,abc,abc_resyn2rs,student/work/pipeline/abc_all_full_20260602_1524/ex267/abc_resyn2rs/ex267_abc_resyn2rs.aig,755,19,14345,1,0.319,abc portfolio flow
ex267,ex267_abc_compress2rs,ex267_baseline,abc,abc_compress2rs,student/work/pipeline/abc_all_full_20260602_1524/ex267/abc_compress2rs/ex267_abc_compress2rs.aig,754,20,15080,1,0.315,abc portfolio flow
ex267,ex267_abc_dc2,ex267_baseline,abc,abc_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex267/abc_dc2/ex267_abc_dc2.aig,783,17,13311,1,0.188,abc portfolio flow
ex267,ex267_abc_dch,ex267_baseline,abc,abc_dch,student/work/pipeline/abc_all_full_20260602_1524/ex267/abc_dch/ex267_abc_dch.aig,771,17,13107,1,0.184,abc portfolio flow
ex267,ex267_abc_dc2_dch,ex267_baseline,abc,abc_dc2_dch,student/work/pipeline/abc_all_full_20260602_1524/ex267/abc_dc2_dch/ex267_abc_dc2_dch.aig,758,16,12128,1,0.198,abc portfolio flow
ex267,ex267_abc_dch_dc2,ex267_baseline,abc,abc_dch_dc2,student/work/pipeline/abc_all_full_20260602_1524/ex267/abc_dch_dc2/ex267_abc_dch_dc2.aig,754,16,12064,1,0.207,abc portfolio flow
ex267,ex267_abc_dc2_rw,ex267_baseline,abc,abc_dc2_rw,student/work/pipeline/abc_all_full_20260602_1524/ex267/abc_dc2_rw/ex267_abc_dc2_rw.aig,773,17,13141,1,0.189,abc portfolio flow
ex267,ex267_abc_dch_rw,ex267_baseline,abc,abc_dch_rw,student/work/pipeline/abc_all_full_20260602_1524/ex267/abc_dch_rw/ex267_abc_dch_rw.aig,759,17,12903,1,0.215,abc portfolio flow
