case,candidate_id,hypothesis,function_guess,variant,verilog_path,aig_path,verified_truth,equivalent,area,delay,adp,notes
ex202,ex202_bf16_exp10_pair_runs_base_bit2_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit2_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit2_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit2_override.aig,1,1,3673,17,62441,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit3_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit3_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit3_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit3_override.aig,1,1,3673,17,62441,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit4_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit4_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit4_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit4_override.aig,1,1,3641,17,61897,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit5_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit5_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit5_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit5_override.aig,1,1,3659,17,62203,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit6_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit6_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit6_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit6_override.aig,1,1,3672,18,66096,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit7_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit7_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit7_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit7_override.aig,1,1,3673,18,66114,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit8_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit8_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit8_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit8_override.aig,1,1,3666,17,62322,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit9_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit9_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit9_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit9_override.aig,1,1,3688,18,66384,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit10_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit10_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit10_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit10_override.aig,1,1,3670,17,62390,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit11_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit11_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit11_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit11_override.aig,1,1,3645,17,61965,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit12_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit12_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit12_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit12_override.aig,1,1,3667,17,62339,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit13_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit13_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit13_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit13_override.aig,1,1,3657,17,62169,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit14_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit14_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit14_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit14_override.aig,1,1,3701,17,62917,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit15_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit15_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit15_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit15_override.aig,1,1,3651,17,62067,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit16_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit16_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit16_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit16_override.aig,1,1,3666,17,62322,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit17_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit17_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit17_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit17_override.aig,1,1,3666,17,62322,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit18_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit18_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit18_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit18_override.aig,1,1,3641,17,61897,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit19_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit19_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit19_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit19_override.aig,1,1,3657,17,62169,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit20_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit20_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit20_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit20_override.aig,1,1,3649,17,62033,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit21_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit21_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit21_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit21_override.aig,1,1,3666,17,62322,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit22_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit22_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit22_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit22_override.aig,1,1,3654,17,62118,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit23_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit23_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit23_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit23_override.aig,1,1,3656,17,62152,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit24_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit24_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit24_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit24_override.aig,1,1,3657,17,62169,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit25_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit25_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit25_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit25_override.aig,1,1,3664,17,62288,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit26_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit26_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit26_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit26_override.aig,1,1,3656,17,62152,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit27_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit27_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit27_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit27_override.aig,1,1,3668,17,62356,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit28_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit28_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit28_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit28_override.aig,1,1,3657,18,65826,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit29_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit29_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit29_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit29_override.aig,1,1,3647,17,61999,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit30_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit30_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit30_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit30_override.aig,1,1,3668,18,66024,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_pair_runs_base_bit31_override,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,pair_runs_base_bit31_override,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_pair_runs_base_bit31_override.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_pair_runs_base_bit31_override.aig,1,1,3651,17,62067,exp-pair runs base 116/117/118/119 with one pair bit recomputed by exp/mant mode table
ex202,ex202_bf16_exp10_range_field_active_plain,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,range_field_active_plain,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_range_field_active_plain.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_range_field_active_plain.aig,1,1,3710,19,70490,range-gated active sign_exp field defaults; exceptions_style=plain_case
ex202,ex202_bf16_exp10_range_field_active_runs,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,range_field_active_runs,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_range_field_active_runs.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_range_field_active_runs.aig,1,1,4238,22,93236,range-gated active sign_exp field defaults; exceptions_style=casez_runs
ex202,ex202_bf16_exp10_range_tail_active_plain,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,range_tail_active_plain,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_range_tail_active_plain.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_range_tail_active_plain.aig,1,1,3697,18,66546,range-gated active sign_exp 15-bit tail defaults; exceptions_style=plain_case
ex202,ex202_bf16_exp10_range_tail_active_runs,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,range_tail_active_runs,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_range_tail_active_runs.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_range_tail_active_runs.aig,1,1,4231,20,84620,range-gated active sign_exp 15-bit tail defaults; exceptions_style=casez_runs
ex202,ex202_bf16_exp10_range_word_active_plain,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,range_word_active_plain,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_range_word_active_plain.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_range_word_active_plain.aig,1,1,3720,19,70680,range-gated active sign_exp word defaults; exceptions_style=plain_case
ex202,ex202_bf16_exp10_range_word_active_runs,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,range_word_active_runs,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_range_word_active_runs.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_range_word_active_runs.aig,1,1,4211,19,80009,range-gated active sign_exp word defaults; exceptions_style=casez_runs
ex202,ex202_bf16_exp10_exp10_arith_frac7_lut_exceptions,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp10_arith_frac7_lut_exceptions,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_exp10_arith_frac7_lut_exceptions.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_exp10_arith_frac7_lut_exceptions.aig,1,1,4463,70,312410,"exp10 semantic arithmetic q=floor(x*log2(10)*2^7) with K=20 multiplier, 128-entry frac LUT, exact exceptions=1079"
ex202,ex202_bf16_exp10_exp10_arith_frac8_lut_exceptions,bf16_exp10,DAZ + 10^x + BF16 RNE + FTZ + canonical NaN,exp10_arith_frac8_lut_exceptions,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/verilog/ex202_bf16_exp10_exp10_arith_frac8_lut_exceptions.v,student/work/ex201_ex204_frontend_semantic_deep_20260605_1525/ex202/aigs/ex202_bf16_exp10_exp10_arith_frac8_lut_exceptions.aig,1,1,3462,70,242340,"exp10 semantic arithmetic q=floor(x*log2(10)*2^8) with K=20 multiplier, 256-entry frac LUT, exact exceptions=529"
