case,domain,run_id,stage,method_hint,method_signature,case_scope,summary_csv,best_adp,source_root,path,notes
ex274,integer,ex273_ex274_frontend_square_triangular_fix_20260609_1345,frontend,frontend_square_triangular_fix,ex274|frontend|frontend_square_triangular_fix,"ex273,ex274",,,student/work,student/work/ex273_ex274_frontend_square_triangular_fix_20260609_1345,auto-indexed from existing artifacts
ex274,integer,ex273_ex274_frontend_square_trunc_hcla_20260609_1345,frontend,frontend_square_trunc_hcla,ex274|frontend|frontend_square_trunc_hcla,"ex273,ex274",,,student/work,student/work/ex273_ex274_frontend_square_trunc_hcla_20260609_1345,auto-indexed from existing artifacts
ex274,integer,ex273_ex274_frontend_square_yosys_boothflow_20260609_1350,frontend,frontend_square_yosys_boothflow,ex274|frontend|frontend_square_yosys_boothflow,"ex273,ex274",,,student/work,student/work/ex273_ex274_frontend_square_yosys_boothflow_20260609_1350,auto-indexed from existing artifacts
ex274,integer,ex273_ex274_square_constcofactor_small_20260609_1138,frontend,square_constcofactor_small,ex274|frontend|square_constcofactor_small,"ex273,ex274",,,student/work,student/work/ex273_ex274_square_constcofactor_small_20260609_1138,auto-indexed from existing artifacts
ex274,integer,ex273_ex274_square_large_csel_20260609_1138,frontend,square_large_csel,ex274|frontend|square_large_csel,"ex273,ex274",,,student/work,student/work/ex273_ex274_square_large_csel_20260609_1138,auto-indexed from existing artifacts
ex274,integer,ex274_frontend_square_hybrid_bddrel_20260609_1240,frontend,frontend_square_hybrid_bddrel,ex274|frontend|frontend_square_hybrid_bddrel,ex274,,,student/work,student/work/ex274_frontend_square_hybrid_bddrel_20260609_1240,auto-indexed from existing artifacts
ex274,integer,ex274_frontend_square_hybrid_bddtop_flowcheck_20260609_1240,frontend,frontend_square_hybrid_bddtop_flowcheck,ex274|frontend|frontend_square_hybrid_bddtop_flowcheck,ex274,,,student/work,student/work/ex274_frontend_square_hybrid_bddtop_flowcheck_20260609_1240,auto-indexed from existing artifacts
ex274,integer,ex274_frontend_square_hybrid_bddtop_trunc_csel_20260609_1240,frontend,frontend_square_hybrid_bddtop_trunc_csel,ex274|frontend|frontend_square_hybrid_bddtop_trunc_csel,ex274,,,student/work,student/work/ex274_frontend_square_hybrid_bddtop_trunc_csel_20260609_1240,auto-indexed from existing artifacts
ex274,integer,ex274_frontend_square_trunc_csel_fine2_20260609_1345,frontend,frontend_square_trunc_csel_fine2,ex274|frontend|frontend_square_trunc_csel_fine2,ex274,,,student/work,student/work/ex274_frontend_square_trunc_csel_fine2_20260609_1345,auto-indexed from existing artifacts
ex275,integer,ex255_ex279_backend_portfolio_v2_cycles3_jobs25_20260612_0404,backend,backend_portfolio_v2_cycles3_jobs25,ex275|backend|backend_portfolio_v2_cycles3_jobs25,"ex255,ex256,ex257,ex258,ex259,ex260,ex261,ex262,ex263,ex264,ex265,ex266,ex267,ex268,ex269,ex270,ex271,ex272,ex273,ex274,ex275,ex276,ex277,ex278,ex279",student/runs/integer/ex255_ex279_backend_portfolio_v2_cycles3_jobs25_20260612_0404/results/summary.csv,234,student/runs,student/runs/integer/ex255_ex279_backend_portfolio_v2_cycles3_jobs25_20260612_0404/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_bdd_order_20260609_1618,frontend,frontend_isqrt_bdd_order,ex275|frontend|frontend_isqrt_bdd_order,"ex275,ex276",student/runs/integer/ex275_ex276_frontend_isqrt_bdd_order_20260609_1618/results/summary.csv,336,student/runs,student/runs/integer/ex275_ex276_frontend_isqrt_bdd_order_20260609_1618/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_bitinterval_20260609_1551,frontend,frontend_isqrt_bitinterval,ex275|frontend|frontend_isqrt_bitinterval,"ex275,ex276",student/runs/integer/ex275_ex276_frontend_isqrt_bitinterval_20260609_1551/results/summary.csv,336,student/runs,student/runs/integer/ex275_ex276_frontend_isqrt_bitinterval_20260609_1551/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_gateflow_20260609_1618,frontend,frontend_isqrt_gateflow,ex275|frontend|frontend_isqrt_gateflow,"ex275,ex276",student/runs/integer/ex275_ex276_frontend_isqrt_gateflow_20260609_1618/results/summary.csv,336,student/runs,student/runs/integer/ex275_ex276_frontend_isqrt_gateflow_20260609_1618/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618,frontend,frontend_isqrt_highformula_lowbdd,ex275|frontend|frontend_isqrt_highformula_lowbdd,"ex275,ex276",student/runs/integer/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/results/summary.csv,336,student/runs,student/runs/integer/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656,frontend,frontend_isqrt_newbest_gateflow,ex275|frontend|frontend_isqrt_newbest_gateflow,"ex275,ex276",student/runs/integer/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/results/summary.csv,301,student/runs,student/runs/integer/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_onehot_bitwise_20260609_1618,frontend,frontend_isqrt_onehot_bitwise,ex275|frontend|frontend_isqrt_onehot_bitwise,"ex275,ex276",student/runs/integer/ex275_ex276_frontend_isqrt_onehot_bitwise_20260609_1618/results/summary.csv,336,student/runs,student/runs/integer/ex275_ex276_frontend_isqrt_onehot_bitwise_20260609_1618/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551,frontend,frontend_isqrt_prefix_bitwise,ex275|frontend|frontend_isqrt_prefix_bitwise,"ex275,ex276",student/runs/integer/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/results/summary.csv,336,student/runs,student/runs/integer/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_prefix_ge_tree_20260609_1656,frontend,frontend_isqrt_prefix_ge_tree,ex275|frontend|frontend_isqrt_prefix_ge_tree,"ex275,ex276",student/runs/integer/ex275_ex276_frontend_isqrt_prefix_ge_tree_20260609_1656/results/summary.csv,301,student/runs,student/runs/integer/ex275_ex276_frontend_isqrt_prefix_ge_tree_20260609_1656/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_shared_ge_20260609_1656,frontend,frontend_isqrt_shared_ge,ex275|frontend|frontend_isqrt_shared_ge,"ex275,ex276",student/runs/integer/ex275_ex276_frontend_isqrt_shared_ge_20260609_1656/results/summary.csv,336,student/runs,student/runs/integer/ex275_ex276_frontend_isqrt_shared_ge_20260609_1656/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_support_reduced_20260609_1618,frontend,frontend_isqrt_support_reduced,ex275|frontend|frontend_isqrt_support_reduced,"ex275,ex276",student/runs/integer/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/results/summary.csv,336,student/runs,student/runs/integer/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_supporthi_p4ge_20260609_1656,frontend,frontend_isqrt_supporthi_p4ge,ex275|frontend|frontend_isqrt_supporthi_p4ge,"ex275,ex276",student/runs/integer/ex275_ex276_frontend_isqrt_supporthi_p4ge_20260609_1656/results/summary.csv,336,student/runs,student/runs/integer/ex275_ex276_frontend_isqrt_supporthi_p4ge_20260609_1656/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_threshold_popcount_20260609_1618,frontend,frontend_isqrt_threshold_popcount,ex275|frontend|frontend_isqrt_threshold_popcount,"ex275,ex276",student/runs/integer/ex275_ex276_frontend_isqrt_threshold_popcount_20260609_1618/results/summary.csv,336,student/runs,student/runs/integer/ex275_ex276_frontend_isqrt_threshold_popcount_20260609_1618/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex275_ex277_frontend_isqrt_prefix_delta_20260609_1618,frontend,frontend_isqrt_prefix_delta,ex275|frontend|frontend_isqrt_prefix_delta,"ex275,ex276,ex277",student/runs/integer/ex275_ex277_frontend_isqrt_prefix_delta_20260609_1618/results/summary.csv,336,student/runs,student/runs/integer/ex275_ex277_frontend_isqrt_prefix_delta_20260609_1618/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex275_ex279_frontend_isqrt_cofbdd_lowtarget_20260609_1551,frontend,frontend_isqrt_cofbdd_lowtarget,ex275|frontend|frontend_isqrt_cofbdd_lowtarget,"ex275,ex276,ex277,ex278,ex279",student/runs/integer/ex275_ex279_frontend_isqrt_cofbdd_lowtarget_20260609_1551/results/summary.csv,336,student/runs,student/runs/integer/ex275_ex279_frontend_isqrt_cofbdd_lowtarget_20260609_1551/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618,frontend,frontend_isqrt_new_structures_all,ex275|frontend|frontend_isqrt_new_structures_all,"ex275,ex276,ex277,ex278,ex279",student/runs/integer/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/results/summary.csv,343,student/runs,student/runs/integer/ex275_ex279_frontend_isqrt_new_structures_all_20260609_1618/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551,frontend,frontend_isqrt_radix_prefix,ex275|frontend|frontend_isqrt_radix_prefix,"ex275,ex276,ex277,ex278,ex279",student/runs/integer/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/results/summary.csv,352,student/runs,student/runs/integer/ex275_ex279_frontend_isqrt_radix_prefix_20260609_1551/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex275_ex279_frontend_isqrt_radix_prio_bdd_20260609_1551,frontend,frontend_isqrt_radix_prio_bdd,ex275|frontend|frontend_isqrt_radix_prio_bdd,"ex275,ex276,ex277,ex278,ex279",student/runs/integer/ex275_ex279_frontend_isqrt_radix_prio_bdd_20260609_1551/results/summary.csv,343,student/runs,student/runs/integer/ex275_ex279_frontend_isqrt_radix_prio_bdd_20260609_1551/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex275_ex279_frontend_isqrt_structures_20260609_1551,frontend,frontend_isqrt_structures,ex275|frontend|frontend_isqrt_structures,"ex275,ex276,ex277,ex278,ex279",student/runs/integer/ex275_ex279_frontend_isqrt_structures_20260609_1551/results/summary.csv,336,student/runs,student/runs/integer/ex275_ex279_frontend_isqrt_structures_20260609_1551/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex275_frontend_isqrt_qm_sop_20260609_1618,frontend,frontend_isqrt_qm_sop,ex275|frontend|frontend_isqrt_qm_sop,ex275,student/runs/integer/ex275_frontend_isqrt_qm_sop_20260609_1618/results/summary.csv,336,student/runs,student/runs/integer/ex275_frontend_isqrt_qm_sop_20260609_1618/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,newseeds_integer_v3a_20260614_1952,frontend,newseeds_integer_v3a,ex275|frontend|newseeds_integer_v3a,,student/runs/integer/newseeds_integer_v3a_20260614_1952/results/summary.csv,198,student/runs,student/runs/integer/newseeds_integer_v3a_20260614_1952/results/summary.csv,auto-indexed from existing artifacts
ex275,integer,ex255_ex279_backend_portfolio_v2_cycles3_jobs20_20260612_0954,backend,backend_portfolio_v2_cycles3_jobs20,ex275|backend|backend_portfolio_v2_cycles3_jobs20,"ex255,ex256,ex257,ex258,ex259,ex260,ex261,ex262,ex263,ex264,ex265,ex266,ex267,ex268,ex269,ex270,ex271,ex272,ex273,ex274,ex275,ex276,ex277,ex278,ex279",,,student/work,student/work/ex255_ex279_backend_portfolio_v2_cycles3_jobs20_20260612_0954,auto-indexed from existing artifacts
ex275,integer,ex255_ex279_backend_portfolio_v2_cycles3_jobs25_20260612_0404_curr,backend,backend_portfolio_v2_cycles3_jobs25_20260612_0404_curr,ex275|backend|backend_portfolio_v2_cycles3_jobs25_20260612_0404_curr,"ex255,ex256,ex257,ex258,ex259,ex260,ex261,ex262,ex263,ex264,ex265,ex266,ex267,ex268,ex269,ex270,ex271,ex272,ex273,ex274,ex275,ex276,ex277,ex278,ex279",,,student/work,student/work/ex255_ex279_backend_portfolio_v2_cycles3_jobs25_20260612_0404_curr,auto-indexed from existing artifacts
ex275,integer,ex266_ex276_frontend_highgap_struct2_20260609_1750,frontend,frontend_highgap_struct2,ex275|frontend|frontend_highgap_struct2,"ex266,ex267,ex268,ex269,ex270,ex271,ex272,ex273,ex274,ex275,ex276",,,student/work,student/work/ex266_ex276_frontend_highgap_struct2_20260609_1750,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_bdd_order_20260609_1618,frontend,frontend_isqrt_bdd_order,ex275|frontend|frontend_isqrt_bdd_order,"ex275,ex276",,,student/work,student/work/ex275_ex276_frontend_isqrt_bdd_order_20260609_1618,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_bitinterval_20260609_1551,frontend,frontend_isqrt_bitinterval,ex275|frontend|frontend_isqrt_bitinterval,"ex275,ex276",,,student/work,student/work/ex275_ex276_frontend_isqrt_bitinterval_20260609_1551,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_gateflow_20260609_1618,frontend,frontend_isqrt_gateflow,ex275|frontend|frontend_isqrt_gateflow,"ex275,ex276",,,student/work,student/work/ex275_ex276_frontend_isqrt_gateflow_20260609_1618,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618,frontend,frontend_isqrt_highformula_lowbdd,ex275|frontend|frontend_isqrt_highformula_lowbdd,"ex275,ex276",,,student/work,student/work/ex275_ex276_frontend_isqrt_highformula_lowbdd_20260609_1618,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656,frontend,frontend_isqrt_newbest_gateflow,ex275|frontend|frontend_isqrt_newbest_gateflow,"ex275,ex276",,,student/work,student/work/ex275_ex276_frontend_isqrt_newbest_gateflow_20260609_1656,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_onehot_bitwise_20260609_1618,frontend,frontend_isqrt_onehot_bitwise,ex275|frontend|frontend_isqrt_onehot_bitwise,"ex275,ex276",,,student/work,student/work/ex275_ex276_frontend_isqrt_onehot_bitwise_20260609_1618,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551,frontend,frontend_isqrt_prefix_bitwise,ex275|frontend|frontend_isqrt_prefix_bitwise,"ex275,ex276",,,student/work,student/work/ex275_ex276_frontend_isqrt_prefix_bitwise_20260609_1551,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_prefix_ge_tree_20260609_1656,frontend,frontend_isqrt_prefix_ge_tree,ex275|frontend|frontend_isqrt_prefix_ge_tree,"ex275,ex276",,,student/work,student/work/ex275_ex276_frontend_isqrt_prefix_ge_tree_20260609_1656,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_shared_ge_20260609_1656,frontend,frontend_isqrt_shared_ge,ex275|frontend|frontend_isqrt_shared_ge,"ex275,ex276",,,student/work,student/work/ex275_ex276_frontend_isqrt_shared_ge_20260609_1656,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_support_reduced_20260609_1618,frontend,frontend_isqrt_support_reduced,ex275|frontend|frontend_isqrt_support_reduced,"ex275,ex276",,,student/work,student/work/ex275_ex276_frontend_isqrt_support_reduced_20260609_1618,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_supporthi_p4ge_20260609_1656,frontend,frontend_isqrt_supporthi_p4ge,ex275|frontend|frontend_isqrt_supporthi_p4ge,"ex275,ex276",,,student/work,student/work/ex275_ex276_frontend_isqrt_supporthi_p4ge_20260609_1656,auto-indexed from existing artifacts
ex275,integer,ex275_ex276_frontend_isqrt_threshold_popcount_20260609_1618,frontend,frontend_isqrt_threshold_popcount,ex275|frontend|frontend_isqrt_threshold_popcount,"ex275,ex276",,,student/work,student/work/ex275_ex276_frontend_isqrt_threshold_popcount_20260609_1618,auto-indexed from existing artifacts
ex275,integer,ex275_ex277_frontend_isqrt_prefix_delta_20260609_1618,frontend,frontend_isqrt_prefix_delta,ex275|frontend|frontend_isqrt_prefix_delta,"ex275,ex276,ex277",,,student/work,student/work/ex275_ex277_frontend_isqrt_prefix_delta_20260609_1618,auto-indexed from existing artifacts
